Geneid,Entity,Symbol,0_R1,0_R2,0_R3,30_R1,30_R2,30_R3,60_R1,60_R2,60_R3
gene-VC_RS01080,host,gene-VC_RS01080,365.0,561.0,460.0,840.0,1153.0,952.0,995.0,1234.0,938.0
gene-VC_RS11770,host,gene-VC_RS11770,2150.0,3680.0,2998.0,,,,,,
gene-VC_RS14595,host,gene-VC_RS14595,158.0,222.0,182.0,252.0,283.0,239.0,357.0,362.0,244.0
gene-VC_RS01390,host,gene-VC_RS01390,273.0,465.0,448.0,322.0,369.0,313.0,248.0,259.0,169.0
gene-VC_RS14040,host,gene-VC_RS14040,322.0,478.0,427.0,330.0,459.0,349.0,358.0,395.0,281.0
gene-VC_RS05240,host,gene-VC_RS05240,502.0,712.0,664.0,795.0,823.0,796.0,1295.0,1418.0,1010.0
gene-VC_RS02220,host,folA,234.0,342.0,342.0,439.0,691.0,497.0,614.0,661.0,431.0
gene-VC_RS11165,host,mltA,733.0,1230.0,975.0,976.0,1259.0,979.0,1198.0,1627.0,
gene-VC_RS13475,host,gene-VC_RS13475,1047.0,1817.0,1411.0,1187.0,1695.0,1190.0,677.0,913.0,557.0
gene-VC_RS14070,host,def,580.0,768.0,684.0,1270.0,1272.0,1156.0,1227.0,1435.0,988.0
gene-VC_RS09590,host,gene-VC_RS09590,356.0,463.0,479.0,432.0,515.0,382.0,388.0,475.0,325.0
gene-VC_RS17780,host,gene-VC_RS17780,181.0,239.0,214.0,233.0,313.0,298.0,275.0,366.0,211.0
gene-VC_RS10850,host,rnhB,60.0,115.0,119.0,109.0,178.0,128.0,118.0,137.0,90.0
gene-VC_RS10240,host,gene-VC_RS10240,97.0,99.0,100.0,70.0,113.0,93.0,76.0,88.0,71.0
gene-VC_RS10485,host,pth,914.0,1229.0,1177.0,1192.0,1743.0,1265.0,1177.0,1430.0,865.0
gene-VC_RS03925,host,gene-VC_RS03925,1766.0,2569.0,2195.0,1357.0,1959.0,1459.0,1242.0,,875.0
gene-VC_RS02070,host,gene-VC_RS02070,1345.0,2112.0,1686.0,1921.0,2955.0,2014.0,2119.0,2880.0,1491.0
gene-VC_RS00785,host,vexR,697.0,961.0,848.0,915.0,1051.0,928.0,1012.0,1198.0,804.0
gene-VC_RS04715,host,rlmH,478.0,751.0,669.0,709.0,819.0,621.0,657.0,734.0,501.0
gene-VC_RS15540,host,gene-VC_RS15540,162.0,215.0,160.0,145.0,240.0,202.0,346.0,434.0,266.0
gene-VC_RS11280,host,radA,994.0,1575.0,1278.0,1402.0,1819.0,1336.0,1407.0,1579.0,987.0
gene-VC_RS16815,host,gene-VC_RS16815,330.0,498.0,443.0,542.0,705.0,514.0,1016.0,1279.0,798.0
gene-VC_RS06660,host,gene-VC_RS06660,644.0,881.0,802.0,827.0,1187.0,977.0,1736.0,2001.0,1395.0
gene-VC_RS09965,host,flhF,1603.0,2664.0,2239.0,2195.0,3265.0,2293.0,2130.0,2743.0,1596.0
gene-VC_RS07065,host,ace,10.0,14.0,20.0,15.0,20.0,10.0,20.0,17.0,15.0
gene-VC_RS06215,host,gene-VC_RS06215,262.0,314.0,290.0,155.0,286.0,201.0,216.0,251.0,125.0
gene-VC_RS06100,host,gene-VC_RS06100,72.0,141.0,109.0,61.0,107.0,88.0,84.0,97.0,67.0
gene-VC_RS04265,host,dnaK,,,,,,,,,
gene-VC_RS02630,host,rpoD,,,,,,,,,
gene-VC_RS11785,host,gene-VC_RS11785,304.0,470.0,427.0,460.0,557.0,434.0,398.0,477.0,324.0
gene-VC_RS10735,host,gene-VC_RS10735,550.0,742.0,710.0,275.0,437.0,337.0,100.0,127.0,89.0
gene-VC_RS11870,host,gene-VC_RS11870,348.0,544.0,493.0,267.0,484.0,358.0,299.0,332.0,187.0
gene-VC_RS03195,host,dacB,726.0,1163.0,1043.0,1046.0,1241.0,945.0,875.0,1062.0,630.0
gene-VC_RS13865,host,gene-VC_RS13865,577.0,929.0,812.0,1029.0,1150.0,1005.0,1484.0,1679.0,1108.0
gene-VC_RS04685,host,lipB,640.0,919.0,820.0,1030.0,1359.0,1112.0,1607.0,1742.0,1094.0
gene-VC_RS15935,host,gene-VC_RS15935,618.0,856.0,705.0,931.0,1129.0,970.0,1157.0,1300.0,857.0
gene-VC_RS18435,host,gene-VC_RS18435,844.0,1272.0,1097.0,742.0,1143.0,785.0,726.0,880.0,595.0
gene-VC_RS11285,host,gene-VC_RS11285,,3663.0,,2675.0,3091.0,2471.0,1992.0,2160.0,1533.0
gene-VC_RS03340,host,prfC,2360.0,,,,,,,,
gene-VC_RS00250,host,hemF,254.0,365.0,287.0,381.0,433.0,357.0,449.0,532.0,265.0
gene-VC_RS10505,host,gene-VC_RS10505,,,,3126.0,,3156.0,525.0,656.0,371.0
gene-VC_RS11415,host,arcB,1042.0,1416.0,1218.0,1376.0,1790.0,1473.0,1456.0,1714.0,1175.0
gene-VC_RS07535,host,gene-VC_RS07535,259.0,405.0,347.0,375.0,481.0,344.0,568.0,665.0,449.0
gene-VC_RS04995,host,rsxG,400.0,544.0,493.0,404.0,546.0,433.0,409.0,534.0,349.0
gene-VC_RS06380,host,rimJ,226.0,320.0,304.0,259.0,329.0,262.0,265.0,324.0,224.0
gene-VC_RS10235,host,gene-VC_RS10235,1590.0,2323.0,2009.0,2840.0,3245.0,2804.0,2324.0,2785.0,1661.0
gene-VC_RS00850,host,gene-VC_RS00850,527.0,857.0,751.0,795.0,1027.0,862.0,1070.0,1238.0,933.0
gene-VC_RS11955,host,ilvN,2047.0,2789.0,2459.0,1741.0,2389.0,1846.0,1140.0,1358.0,982.0
gene-VC_RS17750,host,rlmC,319.0,478.0,463.0,334.0,457.0,406.0,674.0,751.0,460.0
gene-VC_RS18565,host,gene-VC_RS18565,32.0,44.0,50.0,50.0,63.0,44.0,65.0,93.0,66.0
gene-VC_RS03415,host,gene-VC_RS03415,77.0,135.0,143.0,181.0,212.0,171.0,271.0,271.0,221.0
gene-VC_RS16655,host,gene-VC_RS16655,335.0,352.0,416.0,392.0,348.0,444.0,448.0,475.0,301.0
gene-VC_RS14090,host,gene-VC_RS14090,133.0,279.0,244.0,131.0,184.0,123.0,124.0,118.0,83.0
gene-VC_RS16135,host,yciH,638.0,970.0,797.0,433.0,919.0,599.0,368.0,434.0,244.0
gene-VC_RS18300,host,gene-VC_RS18300,109.0,164.0,133.0,203.0,284.0,224.0,266.0,298.0,179.0
gene-VC_RS14180,host,gene-VC_RS14180,456.0,766.0,641.0,498.0,751.0,485.0,417.0,498.0,318.0
gene-VC_RS01145,host,gene-VC_RS01145,490.0,754.0,627.0,443.0,588.0,441.0,1611.0,318.0,247.0
gene-VC_RS01650,host,gene-VC_RS01650,859.0,1235.0,1120.0,973.0,1165.0,998.0,850.0,979.0,669.0
gene-VC_RS01455,host,gene-VC_RS01455,703.0,953.0,884.0,1126.0,1593.0,1274.0,1147.0,1289.0,787.0
gene-VC_RS06210,host,gene-VC_RS06210,77.0,98.0,98.0,77.0,108.0,103.0,155.0,193.0,131.0
gene-VC_RS15050,host,gene-VC_RS15050,719.0,807.0,863.0,1580.0,1523.0,1514.0,1768.0,1832.0,1342.0
gene-VC_RS15320,host,gene-VC_RS15320,100.0,133.0,135.0,170.0,239.0,177.0,356.0,439.0,331.0
gene-VC_RS16115,host,vxrB,622.0,1020.0,818.0,693.0,878.0,684.0,593.0,784.0,476.0
gene-VC_RS17755,host,gene-VC_RS17755,520.0,753.0,735.0,663.0,808.0,681.0,736.0,824.0,531.0
gene-VC_RS17895,host,gene-VC_RS17895,693.0,918.0,812.0,972.0,1158.0,1001.0,2201.0,2445.0,1636.0
gene-VPVV882_gp14,phage,gene-VPVV882_gp14,792.0,1031.0,763.0,,,,,,
gene-VC_RS03735,host,suhB,,,,,,,,,
gene-VC_RS02095,host,gene-VC_RS02095,,3471.0,,,2982.0,2191.0,,2835.0,2195.0
gene-VC_RS01540,host,gene-VC_RS01540,151.0,216.0,175.0,227.0,272.0,223.0,290.0,306.0,203.0
gene-VC_RS12670,host,gene-VC_RS12670,,,,,,,,,
gene-VC_RS07915,host,gene-VC_RS07915,400.0,630.0,576.0,579.0,776.0,639.0,868.0,984.0,567.0
gene-VC_RS03500,host,gene-VC_RS03500,841.0,1258.0,1125.0,862.0,1025.0,852.0,708.0,834.0,652.0
gene-VC_RS00560,host,hemC,492.0,866.0,702.0,793.0,1035.0,749.0,698.0,843.0,474.0
gene-VC_RS12165,host,mlaF,1729.0,2708.0,2145.0,,3256.0,2447.0,2788.0,3466.0,2296.0
gene-VC_RS01990,host,gene-VC_RS01990,934.0,1353.0,1280.0,1028.0,1399.0,1129.0,979.0,1059.0,695.0
gene-VC_RS07060,host,zot,67.0,71.0,53.0,80.0,104.0,91.0,111.0,135.0,88.0
gene-VC_RS12205,host,hpf,199.0,245.0,209.0,200.0,284.0,194.0,120.0,148.0,76.0
gene-VC_RS14165,host,gene-VC_RS14165,574.0,841.0,746.0,652.0,837.0,665.0,744.0,748.0,586.0
gene-VC_RS14765,host,gene-VC_RS14765,1099.0,1725.0,1375.0,988.0,1573.0,1149.0,844.0,1200.0,674.0
gene-VC_RS15735,host,gene-VC_RS15735,190.0,252.0,249.0,259.0,360.0,264.0,366.0,456.0,342.0
gene-VC_RS00150,host,gene-VC_RS00150,1050.0,1658.0,1327.0,1602.0,2331.0,1689.0,1652.0,2086.0,1306.0
gene-VC_RS18075,host,gene-VC_RS18075,75.0,94.0,121.0,117.0,151.0,152.0,162.0,214.0,118.0
gene-VC_RS09545,host,rnd,274.0,456.0,402.0,438.0,490.0,414.0,479.0,628.0,415.0
gene-VC_RS11340,host,yaaA,697.0,983.0,896.0,902.0,1260.0,931.0,946.0,1091.0,755.0
gene-VC_RS15580,host,gene-VC_RS15580,563.0,671.0,658.0,781.0,1055.0,926.0,2210.0,2451.0,1576.0
gene-VC_RS09605,host,gene-VC_RS09605,421.0,620.0,676.0,481.0,764.0,558.0,336.0,358.0,205.0
gene-VC_RS06790,host,gene-VC_RS06790,859.0,1355.0,1041.0,730.0,975.0,648.0,570.0,640.0,471.0
gene-VC_RS00515,host,yihA,479.0,777.0,651.0,801.0,1025.0,791.0,776.0,977.0,564.0
gene-VC_RS11135,host,gene-VC_RS11135,1086.0,1546.0,1379.0,1592.0,2308.0,1702.0,1536.0,1830.0,1117.0
gene-VC_RS14080,host,mnhG,42.0,60.0,44.0,40.0,49.0,42.0,33.0,36.0,29.0
gene-VC_RS16730,host,gene-VC_RS16730,228.0,266.0,224.0,279.0,357.0,274.0,505.0,606.0,377.0
gene-VC_RS11005,host,gene-VC_RS11005,,,,,,,,,
gene-VC_RS06820,host,vceC,112.0,138.0,111.0,130.0,194.0,143.0,235.0,272.0,161.0
gene-VC_RS00225,host,gene-VC_RS00225,778.0,1154.0,977.0,868.0,1091.0,874.0,731.0,868.0,610.0
gene-VC_RS10575,host,gene-VC_RS10575,2363.0,,2972.0,,,,,,
gene-VC_RS13410,host,gene-VC_RS13410,1753.0,2744.0,2300.0,1782.0,2359.0,1812.0,1220.0,1416.0,1040.0
gene-VC_RS10430,host,ybaK,221.0,344.0,290.0,248.0,346.0,300.0,288.0,322.0,215.0
gene-VC_RS00180,host,gene-VC_RS00180,401.0,557.0,464.0,627.0,735.0,641.0,571.0,610.0,406.0
gene-VC_RS14695,host,gene-VC_RS14695,120.0,194.0,141.0,144.0,233.0,206.0,210.0,232.0,149.0
gene-VC_RS15455,host,gene-VC_RS15455,469.0,639.0,593.0,494.0,674.0,501.0,625.0,726.0,492.0
gene-VC_RS15960,host,gene-VC_RS15960,640.0,1051.0,818.0,526.0,882.0,570.0,500.0,573.0,334.0
gene-VC_RS04300,host,gene-VC_RS04300,152.0,226.0,235.0,365.0,387.0,386.0,622.0,674.0,457.0
gene-VC_RS16660,host,fbpC,118.0,191.0,163.0,209.0,243.0,196.0,228.0,276.0,203.0
gene-VC_RS16855,host,gene-VC_RS16855,40.0,28.0,32.0,57.0,72.0,78.0,63.0,83.0,36.0
gene-VC_RS05480,host,gene-VC_RS05480,58.0,68.0,90.0,76.0,80.0,111.0,144.0,153.0,102.0
gene-VC_RS08825,host,gene-VC_RS08825,826.0,1233.0,1170.0,2156.0,2420.0,2050.0,,,
gene-VC_RS14335,host,nadE,1971.0,2784.0,2666.0,,,,1767.0,1769.0,1070.0
gene-VC_RS17250,host,gene-VC_RS17250,900.0,1586.0,990.0,708.0,1323.0,701.0,314.0,431.0,233.0
gene-VC_RS11010,host,gene-VC_RS11010,783.0,1187.0,929.0,1129.0,1500.0,1119.0,1378.0,1574.0,1025.0
gene-VC_RS06080,host,btuD,318.0,456.0,421.0,397.0,504.0,391.0,638.0,718.0,503.0
gene-VC_RS16545,host,gene-VC_RS16545,696.0,1202.0,972.0,1110.0,1369.0,1049.0,1073.0,1378.0,824.0
gene-VC_RS17100,host,fabV,249.0,388.0,351.0,277.0,392.0,326.0,320.0,407.0,272.0
gene-VC_RS17855,host,ppiC,90.0,180.0,157.0,160.0,276.0,231.0,322.0,331.0,199.0
gene-VC_RS10095,host,seqA,761.0,1107.0,957.0,1200.0,1505.0,1301.0,1225.0,1564.0,969.0
gene-VC_RS09110,host,gene-VC_RS09110,208.0,294.0,271.0,352.0,400.0,378.0,954.0,974.0,720.0
gene-VC_RS04535,host,gene-VC_RS04535,291.0,400.0,378.0,321.0,362.0,262.0,193.0,172.0,105.0
gene-VC_RS07080,host,gene-VC_RS07080,35.0,49.0,45.0,28.0,45.0,45.0,50.0,58.0,37.0
gene-VC_RS14530,host,gene-VC_RS14530,73.0,99.0,91.0,94.0,123.0,96.0,128.0,137.0,91.0
gene-VC_RS00700,host,fabR,493.0,660.0,612.0,616.0,776.0,657.0,624.0,738.0,494.0
gene-VC_RS13355,host,punC,160.0,257.0,223.0,257.0,319.0,281.0,280.0,292.0,180.0
gene-VC_RS14195,host,gene-VC_RS14195,860.0,1180.0,1024.0,1817.0,2411.0,1878.0,1615.0,1993.0,1290.0
gene-VC_RS12475,host,rpsQ,,,,,,,,,
gene-VC_RS17990,host,gene-VC_RS17990,151.0,201.0,159.0,221.0,279.0,201.0,271.0,281.0,171.0
gene-VC_RS00885,host,dncV,,1943.0,1658.0,2738.0,4094.0,2912.0,1630.0,1968.0,1203.0
gene-VC_RS05470,host,bioD,465.0,686.0,569.0,354.0,548.0,342.0,181.0,228.0,137.0
gene-VC_RS11400,host,gene-VC_RS11400,410.0,579.0,465.0,336.0,464.0,344.0,393.0,387.0,232.0
gene-VC_RS14430,host,vctG,781.0,1420.0,1092.0,1274.0,1827.0,1256.0,2179.0,2668.0,1715.0
gene-VPVV882_gp30,phage,gene-VPVV882_gp30,489.0,746.0,575.0,,,,,,
gene-VC_RS15510,host,gene-VC_RS15510,385.0,567.0,515.0,511.0,704.0,531.0,804.0,795.0,679.0
gene-VC_RS07465,host,gene-VC_RS07465,552.0,948.0,678.0,834.0,1204.0,898.0,612.0,765.0,441.0
gene-VC_RS13810,host,gene-VC_RS13810,404.0,555.0,485.0,408.0,605.0,435.0,469.0,485.0,291.0
gene-VC_RS10070,host,sdhC,1439.0,2042.0,1790.0,1783.0,2335.0,1748.0,1223.0,1438.0,942.0
gene-VC_RS17630,host,gene-VC_RS17630,234.0,306.0,276.0,245.0,293.0,190.0,322.0,334.0,196.0
gene-VC_RS12580,host,gene-VC_RS12580,1271.0,1712.0,1603.0,1593.0,1789.0,1533.0,1626.0,1841.0,1290.0
gene-VC_RS05735,host,trpB,503.0,717.0,661.0,410.0,690.0,480.0,299.0,356.0,236.0
gene-VPVV882_gp33,phage,gene-VPVV882_gp33,356.0,552.0,349.0,1634.0,1692.0,1623.0,,,
gene-VC_RS11145,host,gene-VC_RS11145,177.0,281.0,280.0,270.0,409.0,333.0,350.0,383.0,223.0
gene-VC_RS15565,host,gene-VC_RS15565,359.0,464.0,397.0,429.0,550.0,413.0,772.0,847.0,518.0
gene-VC_RS03110,host,gene-VC_RS03110,22.0,45.0,28.0,39.0,51.0,32.0,51.0,57.0,28.0
gene-VC_RS04360,host,ykgO,52.0,43.0,50.0,32.0,52.0,42.0,31.0,37.0,20.0
gene-VC_RS12885,host,hslV,554.0,913.0,693.0,575.0,873.0,570.0,290.0,302.0,206.0
gene-VC_RS17705,host,gene-VC_RS17705,185.0,324.0,277.0,499.0,515.0,496.0,688.0,731.0,670.0
gene-VC_RS04110,host,tcpP,307.0,495.0,362.0,267.0,481.0,398.0,532.0,453.0,277.0
gene-VPVV882_gp15,phage,gene-VPVV882_gp15,1458.0,1926.0,1342.0,,,,,,
gene-VPVV882_gp37,phage,gene-VPVV882_gp37,870.0,1309.0,1067.0,,,,,,
gene-VC_RS08215,host,gene-VC_RS08215,292.0,340.0,310.0,263.0,336.0,268.0,243.0,256.0,182.0
gene-VC_RS12345,host,cobA,2365.0,,,1316.0,1897.0,1495.0,213.0,297.0,197.0
gene-VC_RS10700,host,gene-VC_RS10700,,,,,,3233.0,3068.0,3312.0,2242.0
gene-VC_RS03615,host,gene-VC_RS03615,386.0,488.0,468.0,482.0,538.0,470.0,856.0,889.0,850.0
gene-VC_RS17660,host,hutW,1197.0,2212.0,1567.0,3056.0,,3141.0,,,
gene-VC_RS12000,host,leuC,,,,1894.0,2924.0,1846.0,1373.0,2064.0,1082.0
gene-VC_RS10765,host,purN,,,,,,,,,
gene-VC_RS01790,host,gene-VC_RS01790,692.0,1004.0,867.0,776.0,1072.0,840.0,609.0,795.0,493.0
gene-VC_RS12890,host,gene-VC_RS12890,1017.0,1476.0,1291.0,933.0,1450.0,1135.0,1489.0,1615.0,945.0
gene-VC_RS00540,host,hemN,1001.0,1872.0,1360.0,1700.0,1994.0,1480.0,1141.0,1436.0,924.0
gene-VC_RS06205,host,gene-VC_RS06205,70.0,66.0,70.0,76.0,72.0,65.0,126.0,133.0,103.0
gene-VC_RS03320,host,gene-VC_RS03320,471.0,662.0,544.0,467.0,652.0,505.0,430.0,522.0,274.0
gene-VC_RS17235,host,speA,1702.0,2596.0,1985.0,3137.0,4084.0,3018.0,,,
gene-VC_RS17900,host,gene-VC_RS17900,397.0,479.0,477.0,588.0,809.0,603.0,1951.0,2444.0,1542.0
gene-VC_RS05525,host,hflD,698.0,1170.0,923.0,859.0,1303.0,906.0,1345.0,1721.0,1028.0
gene-VC_RS08885,host,cydX,162.0,233.0,191.0,292.0,346.0,276.0,320.0,348.0,236.0
gene-VC_RS09530,host,gene-VC_RS09530,721.0,1155.0,1034.0,970.0,1241.0,997.0,988.0,1121.0,755.0
gene-VC_RS10940,host,pgpA,526.0,689.0,578.0,479.0,556.0,429.0,742.0,916.0,608.0
gene-VC_RS01035,host,lpxN,923.0,1358.0,1068.0,776.0,1060.0,820.0,786.0,995.0,574.0
gene-VC_RS12335,host,cysN,,,,1979.0,3082.0,1868.0,286.0,384.0,278.0
gene-VC_RS11070,host,gene-VC_RS11070,,,,2177.0,3242.0,2236.0,1077.0,1752.0,2169.0
gene-VC_RS06420,host,gene-VC_RS06420,347.0,446.0,510.0,747.0,781.0,714.0,1301.0,1340.0,980.0
gene-VC_RS07360,host,gene-VC_RS07360,219.0,271.0,261.0,247.0,303.0,291.0,353.0,408.0,271.0
gene-VC_RS09180,host,ftsK,,,,,,,,,
gene-VC_RS05635,host,panP,1966.0,3029.0,2599.0,2194.0,2510.0,2208.0,2194.0,2437.0,1659.0
gene-VC_RS04665,host,gene-VC_RS04665,141.0,192.0,182.0,504.0,691.0,582.0,800.0,959.0,575.0
gene-VC_RS00680,host,ftsE,590.0,910.0,747.0,646.0,958.0,684.0,509.0,611.0,335.0
gene-VC_RS05560,host,hisC,775.0,1224.0,1099.0,780.0,820.0,755.0,2377.0,658.0,464.0
gene-VC_RS18030,host,gene-VC_RS18030,88.0,116.0,134.0,155.0,184.0,146.0,267.0,354.0,201.0
gene-VC_RS00295,host,gene-VC_RS00295,,,,,,,2576.0,2872.0,1716.0
gene-VC_RS04125,host,tcpB,150.0,191.0,185.0,244.0,324.0,255.0,390.0,410.0,276.0
gene-VC_RS14480,host,gene-VC_RS14480,325.0,425.0,406.0,453.0,580.0,445.0,699.0,755.0,467.0
gene-VC_RS17815,host,malF,654.0,926.0,852.0,654.0,799.0,725.0,470.0,570.0,349.0
gene-VC_RS03920,host,gene-VC_RS03920,89.0,142.0,129.0,163.0,203.0,148.0,264.0,261.0,160.0
gene-VC_RS01125,host,gene-VC_RS01125,771.0,1259.0,1067.0,633.0,853.0,691.0,289.0,379.0,224.0
gene-VC_RS18445,host,gene-VC_RS18445,932.0,1363.0,1057.0,781.0,889.0,739.0,670.0,756.0,509.0
gene-VC_RS08285,host,gene-VC_RS08285,108.0,196.0,183.0,113.0,197.0,125.0,95.0,98.0,74.0
gene-VC_RS12050,host,gene-VC_RS12050,1230.0,1533.0,1353.0,1274.0,1675.0,1550.0,1667.0,1578.0,1221.0
gene-VC_RS12140,host,ibaG,208.0,258.0,215.0,218.0,382.0,245.0,193.0,238.0,141.0
gene-VC_RS03425,host,gene-VC_RS03425,531.0,841.0,679.0,725.0,1076.0,813.0,664.0,910.0,494.0
gene-VC_RS14505,host,gene-VC_RS14505,15.0,16.0,14.0,44.0,38.0,36.0,60.0,82.0,39.0
gene-VC_RS13715,host,gene-VC_RS13715,106.0,164.0,161.0,150.0,159.0,133.0,154.0,180.0,142.0
gene-VC_RS11505,host,carB,,,,,,,,,2225.0
gene-VC_RS05190,host,recR,1452.0,2267.0,1572.0,830.0,1408.0,925.0,630.0,797.0,419.0
gene-VC_RS15475,host,gene-VC_RS15475,148.0,242.0,177.0,218.0,396.0,263.0,410.0,472.0,285.0
gene-VC_RS11075,host,gene-VC_RS11075,1910.0,2974.0,2211.0,1459.0,2230.0,1514.0,761.0,820.0,519.0
gene-VC_RS00600,host,yigB,540.0,716.0,597.0,526.0,572.0,435.0,429.0,473.0,800.0
gene-VC_RS09280,host,gene-VC_RS09280,211.0,358.0,262.0,259.0,430.0,250.0,225.0,290.0,168.0
gene-VC_RS09370,host,gene-VC_RS09370,163.0,222.0,241.0,242.0,348.0,253.0,388.0,449.0,283.0
gene-VC_RS13245,host,gene-VC_RS13245,723.0,1069.0,969.0,820.0,1079.0,790.0,1140.0,1214.0,738.0
gene-VC_RS07440,host,gene-VC_RS07440,600.0,754.0,719.0,617.0,828.0,638.0,466.0,474.0,330.0
gene-VC_RS11500,host,gene-VC_RS11500,62.0,107.0,84.0,153.0,190.0,146.0,224.0,190.0,134.0
gene-VC_RS18400,host,putA,993.0,1615.0,1377.0,1362.0,1525.0,1351.0,2019.0,2390.0,1607.0
gene-VC_RS04585,host,vpsG,103.0,167.0,155.0,153.0,227.0,166.0,228.0,255.0,179.0
gene-VC_RS04930,host,truA,683.0,960.0,794.0,943.0,1152.0,896.0,1181.0,1515.0,889.0
gene-VPVV882_gp68,phage,gene-VPVV882_gp68,2396.0,3187.0,2587.0,,,,,,
gene-VC_RS13745,host,gene-VC_RS13745,458.0,684.0,620.0,661.0,770.0,620.0,1124.0,1173.0,814.0
gene-VC_RS13365,host,gene-VC_RS13365,,,,,4170.0,2864.0,950.0,1077.0,760.0
gene-VC_RS16125,host,gene-VC_RS16125,1852.0,2498.0,2142.0,2227.0,2851.0,2221.0,2522.0,2980.0,1953.0
gene-VC_RS16960,host,gene-VC_RS16960,166.0,145.0,181.0,204.0,169.0,154.0,102.0,71.0,45.0
gene-VC_RS14820,host,gene-VC_RS14820,535.0,883.0,746.0,591.0,858.0,688.0,810.0,872.0,561.0
gene-VC_RS06320,host,asnS,,,,,,,,,
gene-VC_RS10990,host,crl,353.0,443.0,428.0,352.0,508.0,440.0,239.0,316.0,183.0
gene-VC_RS04720,host,rsfS,628.0,871.0,701.0,553.0,828.0,628.0,393.0,534.0,310.0
gene-VC_RS13075,host,gene-VC_RS13075,752.0,1116.0,896.0,847.0,1125.0,819.0,653.0,829.0,514.0
gene-VC_RS05270,host,arsJ,444.0,638.0,570.0,577.0,802.0,590.0,,1036.0,736.0
gene-VC_RS10155,host,mnmC,598.0,961.0,798.0,813.0,1124.0,860.0,989.0,1202.0,754.0
gene-VC_RS18080,host,gene-VC_RS18080,107.0,213.0,181.0,157.0,239.0,194.0,243.0,302.0,207.0
gene-VC_RS16465,host,gene-VC_RS16465,123.0,150.0,139.0,129.0,176.0,130.0,179.0,178.0,122.0
gene-VC_RS06620,host,gene-VC_RS06620,1371.0,1906.0,1642.0,1766.0,2460.0,1870.0,2015.0,2457.0,1602.0
gene-VC_RS18695,host,gene-VC_RS18695,64.0,75.0,78.0,85.0,125.0,97.0,119.0,143.0,76.0
gene-VC_RS01805,host,tusB,282.0,371.0,367.0,426.0,621.0,496.0,1067.0,740.0,552.0
gene-VC_RS08055,host,gene-VC_RS08055,502.0,742.0,636.0,561.0,701.0,542.0,747.0,858.0,592.0
gene-VC_RS11530,host,secA,,,,,,,,3326.0,
gene-VC_RS11300,host,deoD,744.0,1084.0,863.0,1010.0,1322.0,1015.0,888.0,1134.0,646.0
gene-VC_RS11305,host,gene-VC_RS11305,359.0,505.0,451.0,377.0,546.0,366.0,402.0,521.0,311.0
gene-VC_RS16835,host,gene-VC_RS16835,248.0,396.0,411.0,356.0,433.0,362.0,414.0,517.0,330.0
gene-VC_RS12275,host,gene-VC_RS12275,404.0,694.0,571.0,497.0,588.0,547.0,473.0,542.0,380.0
gene-VC_RS15945,host,gene-VC_RS15945,80.0,129.0,105.0,105.0,117.0,104.0,183.0,219.0,125.0
gene-VC_RS01695,host,gene-VC_RS01695,784.0,1132.0,835.0,790.0,1020.0,655.0,429.0,319.0,202.0
gene-VC_RS12735,host,argH,,,,2033.0,2932.0,1862.0,512.0,558.0,430.0
gene-VC_RS02430,host,gene-VC_RS02430,164.0,284.0,201.0,465.0,724.0,517.0,592.0,838.0,469.0
gene-VC_RS03550,host,pheA,1128.0,1507.0,1399.0,1676.0,1935.0,1674.0,1613.0,1788.0,1269.0
gene-VC_RS03720,host,yajC,1568.0,2647.0,1939.0,1575.0,2752.0,1849.0,879.0,,744.0
gene-VC_RS11790,host,eno,,,,,,,,,
gene-VC_RS04160,host,tcpE,115.0,164.0,137.0,142.0,162.0,152.0,287.0,273.0,199.0
gene-VC_RS13155,host,gspF,767.0,1061.0,1015.0,549.0,819.0,530.0,683.0,666.0,894.0
gene-VC_RS14270,host,gene-VC_RS14270,750.0,1095.0,933.0,706.0,1051.0,873.0,,3543.0,2202.0
gene-VC_RS05700,host,cmoB,342.0,504.0,472.0,628.0,730.0,574.0,854.0,927.0,628.0
gene-VC_RS09260,host,lon,,,,,,,2233.0,2782.0,1773.0
gene-VC_RS16405,host,gene-VC_RS16405,118.0,202.0,193.0,164.0,300.0,214.0,202.0,215.0,130.0
gene-VC_RS03600,host,gene-VC_RS03600,925.0,1019.0,877.0,727.0,864.0,680.0,460.0,549.0,1698.0
gene-VC_RS15830,host,gene-VC_RS15830,273.0,333.0,302.0,355.0,430.0,378.0,726.0,669.0,544.0
gene-VC_RS06830,host,vceB,259.0,397.0,329.0,243.0,318.0,272.0,320.0,371.0,238.0
gene-VC_RS09215,host,pyrF,806.0,1093.0,996.0,911.0,1243.0,1005.0,1137.0,1367.0,792.0
gene-VC_RS05565,host,hisB,1285.0,1869.0,1533.0,1095.0,1197.0,993.0,748.0,941.0,638.0
gene-VC_RS13350,host,punR,141.0,183.0,182.0,238.0,264.0,229.0,209.0,232.0,148.0
gene-VC_RS04480,host,metQ,2193.0,3162.0,2535.0,2764.0,3328.0,2557.0,,,
gene-VC_RS13035,host,gmk,2174.0,2915.0,2362.0,,,,,,
gene-VC_RS16020,host,gene-VC_RS16020,879.0,1287.0,1151.0,1312.0,1747.0,1476.0,1840.0,2251.0,1378.0
gene-VC_RS12485,host,rplP,,,,,,,,,
