Geneid,Entity,Symbol,Ctrl_R1,Ctrl_R2,Ctrl_R3,0_R1,0_R2,0_R3,2_R1,2_R2,2_R3,5_R1,5_R2,5_R3,10_R1,10_R2,10_R3,20_R1,20_R2,20_R3,30_R1,30_R2,30_R3
gene-SAURSH1000_RS13025,host,icaC,3.091042453358316,2.995732273553991,3.6109179126442243,4.02535169073515,3.4011973816621555,2.833213344056216,3.8918202981106265,3.5263605246161616,3.367295829986474,4.07753744390572,3.5553480614894135,2.833213344056216,3.332204510175204,3.6109179126442243,2.1972245773362196,1.791759469228055,2.70805020110221,1.0986122886681098,2.302585092994046,2.1972245773362196,1.791759469228055
gene-CPT_phageK_gp231,phage,gene-CPT_phageK_gp231,0.0,0.0,0.0,2.772588722239781,0.6931471805599453,0.0,4.07753744390572,2.302585092994046,2.70805020110221,7.2115567333138015,4.927253685157205,7.337587743538596,8.343553835005117,7.7354333524996886,7.843064016692054,7.29641326877392,7.59488438721652,7.336936913707618,6.663132695990803,6.893656354602635,6.07993319509559
gene-SAURSH1000_RS04995,host,gene-SAURSH1000_RS04995,6.386879319362645,6.0330862217988015,5.966146739123692,6.907755278982137,5.924255797414532,5.976350909297934,6.893656354602635,6.152732694704104,6.22455842927536,6.9726062513017535,6.298949246855942,5.8289456176102075,6.5722825426940075,6.269096283706261,5.075173815233827,5.5093883366279774,5.030437921392435,4.204692619390966,5.472270673671475,4.605170185988092,3.6888794541139363
gene-SAURSH1000_RS01545,host,tatC,5.579729825986222,5.4510384535657,4.962844630259907,5.356586274672012,6.198478716492308,5.176149732573829,5.402677381872279,6.0473721790462776,5.288267030694535,5.043425116919247,5.7899601708972535,4.5217885770490405,4.204692619390966,4.955827057601261,3.1780538303479458,3.9889840465642745,3.4011973816621555,2.8903717578961645,3.828641396489095,3.2188758248682006,1.9459101490553132
gene-SAURSH1000_RS10140,host,gene-SAURSH1000_RS10140,5.6240175061873385,6.391917113392602,5.497168225293202,5.659482215759621,6.124683390894205,5.53338948872752,5.8971538676367405,5.993961427306569,5.459585514144159,5.6937321388027,5.973809611869261,4.6443908991413725,5.123963979403259,5.926926025970411,4.23410650459726,4.007333185232471,4.23410650459726,3.5263605246161616,3.6109179126442243,4.02535169073515,2.70805020110221
gene-SAURSH1000_RS05650,host,gene-SAURSH1000_RS05650,5.236441962829949,5.442417710521793,5.332718793265369,5.501258210544727,5.529429087511423,5.517452896464707,5.356586274672012,5.823045895483019,5.087596335232384,5.8805329864007,5.752572638825633,4.624972813284271,5.267858159063328,5.3230099791384085,4.174387269895637,3.7376696182833684,4.060443010546419,3.295836866004329,3.1354942159291497,4.1588830833596715,2.6390573296152584
gene-SAURSH1000_RS01585,host,gene-SAURSH1000_RS01585,7.67368812926773,7.367077059881012,7.886457270977689,7.876638460975463,7.2196420401307355,7.794823152179389,8.188411308079031,7.2640301428995295,7.642044402873258,7.7475968386928855,7.3901814282264295,7.4342573821331355,7.205635176410364,7.444833273892193,6.834108738813838,6.472346294500901,6.302618975744905,6.042632833682381,6.052089168924417,6.674561391814426,5.521460917862246
gene-SAURSH1000_RS06790,host,gene-SAURSH1000_RS06790,9.00380808646717,8.823206220552741,8.769351707798972,9.141847375530883,8.93642970360832,8.701180027529253,9.328123407632566,9.150696519048667,8.835355971121606,8.934059722248843,9.377294451639015,8.305484017727691,8.08487062913819,8.928772900524256,7.580189417944541,7.37650812632622,7.443663683115591,6.779921907472252,7.180069874302796,7.636752112435779,6.302618975744905
gene-SAURSH1000_RS08295,host,gene-SAURSH1000_RS08295,5.10594547390058,5.41610040220442,5.003946305945459,5.44673737166631,5.267858159063328,4.997212273764115,5.501258210544727,5.231108616854587,5.135798437050262,5.455321115357702,5.214935757608986,4.77912349311153,5.176149732573829,5.003946305945459,3.9318256327243257,4.110873864173311,3.912023005428146,2.8903717578961645,3.8066624897703196,3.8918202981106265,2.833213344056216
gene-SAURSH1000_RS04340,host,gene-SAURSH1000_RS04340,8.340456012916183,8.075893630298857,8.440744019252831,8.608495349823023,8.453187861440325,8.47782846789396,8.734560089952993,8.412277021466677,8.410053315858335,8.450198322591959,8.380685946761574,7.688913336864796,7.338238150065589,7.8013913202914855,6.771935555839602,6.3473892096560105,6.338594078203183,6.061456918928017,6.118097198041348,6.706862336602747,5.459585514144159
gene-SAURSH1000_RS03740,host,gene-SAURSH1000_RS03740,7.020190708311925,9.443830215344537,6.879355804460439,7.343426229147367,8.790116892892472,7.321849713788356,7.461065514354283,8.358666283188,7.432483807917119,8.216898580913613,8.142354276849835,6.530877627725885,8.43511508038063,9.119977931895791,7.154615356913663,7.382124365737512,7.729295674310482,6.220590170099739,6.4425401664681985,7.2875606403097235,5.476463551931511
gene-SAURSH1000_RS02055,host,gene-SAURSH1000_RS02055,8.137103389639302,6.9584483932976555,7.121252453244542,7.4977617006225685,6.804614520062624,5.973809611869261,7.395107546562485,6.543911845564792,6.785587645007929,8.17413934342947,6.7226297948554485,7.171656822768514,7.475339236566737,7.329749689041512,6.688354713946762,7.632885505395133,5.929589143389895,7.016609683894219,7.389563953677635,6.684611727667927,6.687108607866515
gene-SAURSH1000_RS06235,host,gene-SAURSH1000_RS06235,4.844187086458591,4.804021044733257,4.941642422609304,5.214935757608986,5.1647859739235145,5.043425116919247,5.37989735354046,5.056245805348308,5.170483995038151,5.3612921657094255,5.081404364984463,4.07753744390572,4.727387818712341,4.955827057601261,3.784189633918261,3.4965075614664802,3.5553480614894135,2.772588722239781,3.4011973816621555,3.58351893845611,1.9459101490553132
gene-SAURSH1000_RS00865,host,gene-SAURSH1000_RS00865,4.04305126783455,4.174387269895637,3.871201010907891,4.454347296253507,3.8501476017100584,3.8918202981106265,4.624972813284271,3.970291913552122,4.31748811353631,4.770684624465665,4.04305126783455,3.5263605246161616,4.2626798770413155,4.709530201312334,2.995732273553991,3.4011973816621555,3.258096538021482,1.6094379124341003,2.9444389791664403,3.4011973816621555,1.791759469228055
gene-SAURSH1000_RS10250,host,gene-SAURSH1000_RS10250,4.189654742026425,4.844187086458591,4.499809670330265,4.23410650459726,4.007333185232471,4.418840607796598,4.5217885770490405,4.290459441148391,4.276666119016055,4.418840607796598,4.2626798770413155,3.332204510175204,3.912023005428146,4.477336814478207,2.70805020110221,2.995732273553991,3.091042453358316,2.0794415416798357,2.6390573296152584,3.332204510175204,2.70805020110221
gene-SAURSH1000_RS01470,host,gene-SAURSH1000_RS01470,3.6888794541139363,4.382026634673881,4.290459441148391,3.912023005428146,3.258096538021482,4.02535169073515,4.276666119016055,2.9444389791664403,3.871201010907891,4.624972813284271,2.6390573296152584,3.4339872044851463,4.276666119016055,3.091042453358316,3.044522437723423,3.7612001156935624,3.044522437723423,2.833213344056216,3.1780538303479458,4.248495242049359,2.1972245773362196
gene-SAURSH1000_RS02335,host,gene-SAURSH1000_RS02335,8.976893927666076,8.193676665955241,8.242229891372231,8.52615293278771,8.235095497258357,7.2640301428995295,8.48920515487607,8.156510226079966,7.942362237674335,8.3670677328386,8.275121630216509,7.644919344958857,7.79770203551669,8.29853954537488,6.536691597591305,7.27655640271871,6.5337888379333435,5.69035945432406,6.829793737512425,6.767343125265392,5.5909869805108565
gene-SAURSH1000_RS09840,host,gene-SAURSH1000_RS09840,5.991464547107982,5.971261839790462,5.926926025970411,6.553933404025811,5.991464547107982,6.212606095751519,6.51025834052315,6.115892125483034,6.102558594613569,6.650279048587422,6.352629396319567,5.43372200355424,5.926926025970411,6.280395838960195,4.727387818712341,4.653960350157523,4.976733742420574,4.060443010546419,4.51085950651685,5.0106352940962555,3.258096538021482
gene-SAURSH1000_RS05195,host,gene-SAURSH1000_RS05195,6.721425700790643,6.565264970035361,6.982862751468942,6.9411900550683745,5.961005339623274,6.890609120147166,7.1459844677143876,5.886104031450156,6.697034247666484,7.313886831633462,5.869296913133774,6.327936783729195,6.583409222158765,6.12029741895095,5.883322388488279,5.198497031265826,5.3230099791384085,5.0106352940962555,4.983606621708336,5.176149732573829,4.276666119016055
gene-SAURSH1000_RS07945,host,gene-SAURSH1000_RS07945,7.190676034332207,7.434847875211999,6.8690144506657065,7.6638772587034705,6.782192056006791,6.470799503782602,7.54274354536855,6.655440350367647,6.946975992135418,7.609862200913554,6.834108738813838,6.09807428216624,7.1276936993473985,7.113142108707088,5.442417710521793,6.037870919922137,5.7430031878094825,4.174387269895637,5.541263545158426,5.811140992976701,3.7376696182833684
gene-SAURSH1000_RS05675,host,rplS,9.486000469200638,8.735364401103888,8.92252495730139,9.764972332679383,8.772455372611907,8.499436469826978,9.788188928172666,8.914357274485015,9.051344640485725,9.240966565517944,9.45053767785622,8.785692444451245,8.58260632996447,9.315870873185647,8.052614818815567,8.19891444498699,7.790696031174738,7.409741954080923,8.04012466444838,7.768956044538332,6.740519359606223
gene-CPT_phageK_gp163,phage,gene-CPT_phageK_gp163,0.0,0.6931471805599453,0.0,2.302585092994046,0.0,1.0986122886681098,5.529429087511423,2.6390573296152584,4.68213122712422,8.058010800802085,5.998936561946683,7.673223121121708,8.418697944667139,7.697575346802343,7.576097340623111,6.843749949006225,6.866933284461882,7.2399325913204695,6.52795791762255,6.135564891081739,6.577861357721047
gene-SAURSH1000_RS05740,host,hslU,6.950814768442584,8.034631032923107,7.029087564149662,7.216709486709457,7.558516743045645,7.117205503164344,7.269616749608169,7.566828479208331,6.776506992372183,7.232010331664759,7.444248649496705,6.257667587882639,6.9985096422506015,7.1569563646156364,5.846438775057725,5.659482215759621,6.052089168924417,5.181783550292085,5.204006687076795,6.240275845170769,4.532599493153256
gene-CPT_phageK_gp116,phage,gene-CPT_phageK_gp116,0.0,0.0,0.0,5.181783550292085,0.6931471805599453,1.6094379124341003,1.791759469228055,1.791759469228055,1.3862943611198906,4.2626798770413155,3.6888794541139363,5.393627546352362,6.3578422665081,6.480044561926653,6.705639094860003,7.803843303538772,7.340186835320115,8.969287400118406,,9.369052063131004,
gene-SAURSH1000_RS01575,host,gene-SAURSH1000_RS01575,5.713732805509369,5.267858159063328,5.3612921657094255,5.986452005284438,5.170483995038151,5.365976015021851,6.095824562432225,5.225746673713202,5.420534999272286,6.202535517187923,5.683579767338681,5.1298987149230735,5.961005339623274,6.028278520230698,4.51085950651685,5.0106352940962555,5.093750200806762,4.0943445622221,4.997212273764115,4.812184355372417,3.4657359027997265
gene-SAURSH1000_RS10530,host,gene-SAURSH1000_RS10530,4.430816798843313,4.290459441148391,3.9318256327243257,4.605170185988092,4.204692619390966,4.0943445622221,4.663439094112067,4.2626798770413155,4.2626798770413155,7.691656822810547,4.343805421853684,3.784189633918261,4.204692619390966,4.605170185988092,3.2188758248682006,3.332204510175204,3.4965075614664802,2.8903717578961645,3.044522437723423,3.5263605246161616,2.5649493574615367
gene-SAURSH1000_RS06450,host,pepF,6.313548046277095,6.003887067106539,6.304448802421981,6.666956792429207,6.270988431858299,6.218600119691729,6.813444599510896,6.028278520230698,6.329720905522696,6.453624998892692,6.272877006546167,5.808142489980444,5.780743515792329,6.267200548541362,4.68213122712422,5.081404364984463,5.075173815233827,3.912023005428146,4.897839799950911,5.313205979041787,3.713572066704308
gene-SAURSH1000_RS00050,host,gene-SAURSH1000_RS00050,3.6635616461296463,4.3694478524670215,3.713572066704308,4.060443010546419,3.828641396489095,3.4011973816621555,4.07753744390572,3.5553480614894135,3.5263605246161616,3.9318256327243257,3.7612001156935624,2.995732273553991,4.02535169073515,4.127134385045092,2.4849066497880004,2.302585092994046,2.5649493574615367,1.6094379124341003,2.302585092994046,2.0794415416798357,0.0
gene-CPT_phageK_gp043,phage,gene-CPT_phageK_gp043,0.0,0.0,0.0,2.302585092994046,0.0,2.1972245773362196,6.0014148779611505,3.8066624897703196,6.049733455231958,7.553810852008231,6.115892125483034,6.963189985870238,7.349873704738337,6.919683849847411,6.625392368007956,6.26530121273771,6.068425588244111,6.400257445308821,5.953243334287785,5.521460917862246,5.934894195619588
gene-SAURSH1000_RS01135,host,gene-SAURSH1000_RS01135,4.553876891600541,3.9318256327243257,4.624972813284271,4.584967478670572,4.382026634673881,4.6443908991413725,4.634728988229636,4.143134726391533,4.709530201312334,4.356708826689592,4.04305126783455,3.6375861597263857,3.6375861597263857,3.6635616461296463,2.9444389791664403,2.70805020110221,2.0794415416798357,1.791759469228055,2.6390573296152584,2.3978952727983707,1.791759469228055
gene-CPT_phageK_gp055,phage,gene-CPT_phageK_gp055,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,4.060443010546419,2.1972245773362196,2.70805020110221,7.193685818395112,5.327876168789581,7.234898420314831,8.167068178341237,7.596894438144544,7.611842399580417,6.493753839851686,6.79794041297493,6.361302477572996,5.58724865840025,5.58724865840025,5.3230099791384085
gene-SAURSH1000_RS05870,host,gene-SAURSH1000_RS05870,5.945420608606575,5.579729825986222,5.7899601708972535,6.214608098422191,6.240275845170769,5.978885764901122,6.257667587882639,6.395261598115449,5.8289456176102075,6.226536669287466,6.492239835020471,4.976733742420574,5.480638923341991,6.206575926724928,4.189654742026425,4.343805421853684,5.017279836814924,3.1354942159291497,4.442651256490317,4.955827057601261,2.70805020110221
gene-SAURSH1000_RS01075,host,gene-SAURSH1000_RS01075,7.132497551660044,6.505784060128229,7.002155954403621,7.242082359256962,4.90527477843843,6.579251212010101,7.028201432058005,4.276666119016055,6.5722825426940075,6.726233402358747,4.7535901911063645,5.910796644040527,5.846438775057725,4.844187086458591,4.890349128221754,4.820281565605037,4.804021044733257,3.332204510175204,4.59511985013459,5.117993812416755,3.4965075614664802
gene-SAURSH1000_RS08930,host,gene-SAURSH1000_RS08930,6.056784013228625,5.834810737062605,5.849324779946859,6.57507584059962,5.978885764901122,6.077642243349034,6.570882962339584,6.095824562432225,6.063785208687608,6.561030665896573,6.111467339502679,5.342334251964811,5.707110264748875,5.948034989180646,4.204692619390966,4.718498871295094,4.584967478670572,3.58351893845611,4.787491742782046,4.663439094112067,3.4965075614664802
gene-SAURSH1000_RS05430,host,gene-SAURSH1000_RS05430,6.98933526597456,7.3613754289773485,7.094234845924755,7.385851078125209,7.478169694159785,7.177782416195197,7.537962659768208,7.4645098346365275,7.160845906664299,7.195187320178709,7.5569505720129,6.393590753950631,6.519147287940395,7.195187320178709,5.6131281063880705,5.793013608384144,5.961005339623274,4.672828834461906,5.3706380281276624,5.902633333401366,4.1588830833596715
gene-SAURSH1000_RS03905,host,gene-SAURSH1000_RS03905,4.442651256490317,5.14166355650266,4.060443010546419,4.804021044733257,4.204692619390966,4.060443010546419,4.941642422609304,4.174387269895637,4.248495242049359,5.017279836814924,3.9318256327243257,3.912023005428146,4.465908118654584,4.61512051684126,3.367295829986474,3.1780538303479458,3.1780538303479458,2.70805020110221,3.2188758248682006,3.4339872044851463,1.3862943611198906
gene-CPT_phageK_gp076,phage,gene-CPT_phageK_gp076,0.0,0.0,0.0,1.9459101490553132,0.0,1.0986122886681098,4.836281906951478,3.044522437723423,3.784189633918261,7.522400231387125,5.846438775057725,7.646831391430482,8.279443487712665,8.058010800802085,7.807510042216193,6.699500340161678,7.091742115095153,6.891625897052253,6.030685260261263,6.0063531596017325,6.148468295917647
gene-SAURSH1000_RS05415,host,gene-SAURSH1000_RS05415,7.007600613951853,7.4205789054108005,6.9957661563048505,7.074116816197362,7.475905969367397,7.16703787691222,7.249215057114389,7.457609289715606,6.877296071497429,7.004881989712859,7.383989457978509,6.263398262591624,6.335054251498059,7.076653815443951,5.476463551931511,5.424950017481403,5.673323267171493,4.553876891600541,5.0106352940962555,5.7745515455444085,4.23410650459726
gene-SAURSH1000_RS04960,host,gene-SAURSH1000_RS04960,5.043425116919247,4.276666119016055,4.61512051684126,5.529429087511423,4.418840607796598,4.927253685157205,5.655991810819852,5.393627546352362,4.9344739331306915,5.8971538676367405,6.139884552226255,4.61512051684126,4.990432586778736,5.598421958998375,3.871201010907891,3.713572066704308,4.1588830833596715,2.995732273553991,3.8918202981106265,4.330733340286331,2.70805020110221
