Geneid,Entity,Symbol,5_R1,5_R2,5_R3,15_R1,15_R2,15_R3,30_R1,30_R2,30_R3
gene-Saur515_RS08780,host,parE,1097.0,1289.0,1237.0,398.0,410.0,547.0,455.0,206.0,178.0
gene-Saur515_RS09345,host,gene-Saur515_RS09345,224.0,268.0,293.0,88.0,65.0,85.0,92.0,95.0,50.0
gene-Saur515_RS07840,host,gene-Saur515_RS07840,1516.0,1605.0,1602.0,492.0,416.0,655.0,580.0,333.0,190.0
gene-Saur515_RS13145,host,rpsA,,,,,,,,,
gene-Saur515_RS06280,host,rsfS,897.0,879.0,967.0,220.0,215.0,345.0,310.0,255.0,129.0
gene-Saur515_RS07000,host,gene-Saur515_RS07000,13.0,16.0,16.0,6.0,6.0,7.0,7.0,2.0,2.0
gene-Saur515_RS06720,host,rnz,317.0,323.0,384.0,76.0,62.0,106.0,116.0,101.0,46.0
gene-phage515_00138,phage,nrdI,1729.0,1966.0,1599.0,,,,,,
gene-Saur515_RS02890,host,mqo,994.0,1099.0,1138.0,261.0,218.0,426.0,438.0,343.0,189.0
gene-Saur515_RS00750,host,gene-Saur515_RS00750,71.0,98.0,86.0,14.0,18.0,22.0,20.0,20.0,9.0
gene-Saur515_RS02645,host,gene-Saur515_RS02645,,,,,,,,,
gene-Saur515_RS11500,host,gene-Saur515_RS11500,181.0,180.0,239.0,67.0,47.0,81.0,99.0,69.0,28.0
gene-Saur515_RS00800,host,sbnA,5.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
gene-Saur515_RS10380,host,gene-Saur515_RS10380,578.0,560.0,621.0,103.0,104.0,166.0,117.0,58.0,48.0
gene-Saur515_RS14115,host,gene-Saur515_RS14115,33.0,32.0,51.0,36.0,28.0,24.0,49.0,19.0,22.0
gene-Saur515_RS00920,host,gene-Saur515_RS00920,15.0,26.0,27.0,3.0,6.0,5.0,9.0,8.0,5.0
gene-Saur515_RS08275,host,gene-Saur515_RS08275,89.0,109.0,126.0,44.0,43.0,37.0,35.0,22.0,20.0
gene-Saur515_RS11860,host,gene-Saur515_RS11860,10.0,19.0,12.0,3.0,1.0,4.0,5.0,8.0,2.0
gene-Saur515_RS01190,host,gene-Saur515_RS01190,445.0,480.0,633.0,132.0,72.0,139.0,128.0,99.0,78.0
gene-Saur515_RS13565,host,gene-Saur515_RS13565,473.0,501.0,505.0,295.0,299.0,412.0,722.0,362.0,291.0
gene-Saur515_RS06675,host,prli42,50.0,32.0,42.0,11.0,11.0,19.0,13.0,11.0,5.0
gene-Saur515_RS09965,host,gene-Saur515_RS09965,633.0,608.0,844.0,272.0,207.0,475.0,437.0,536.0,250.0
gene-Saur515_RS02765,host,nreC,,,,,,,1143.0,759.0,624.0
gene-Saur515_RS12845,host,gene-Saur515_RS12845,4.0,5.0,5.0,4.0,1.0,5.0,5.0,3.0,2.0
gene-Saur515_RS09110,host,gene-Saur515_RS09110,,,,,,,1521.0,,703.0
gene-Saur515_RS06900,host,gene-Saur515_RS06900,2.0,2.0,4.0,0.0,1.0,3.0,6.0,0.0,0.0
gene-Saur515_RS07125,host,ffs,798.0,1078.0,926.0,319.0,407.0,599.0,691.0,363.0,306.0
gene-Saur515_RS11095,host,gene-Saur515_RS11095,826.0,809.0,1078.0,226.0,289.0,530.0,361.0,361.0,207.0
gene-Saur515_RS13490,host,gene-Saur515_RS13490,1051.0,968.0,987.0,605.0,515.0,791.0,,767.0,600.0
gene-Saur515_RS04445,host,gene-Saur515_RS04445,1169.0,1318.0,1413.0,413.0,387.0,692.0,553.0,467.0,291.0
gene-phage515_00151,phage,gene-phage515_00151,,,,,,,,,
gene-Saur515_RS05870,host,pyrH,2404.0,2788.0,2642.0,666.0,527.0,904.0,899.0,492.0,377.0
gene-phage515_00177,phage,sci,,,,,,,,,
gene-Saur515_RS03870,host,mnhF1,630.0,679.0,699.0,321.0,302.0,483.0,371.0,259.0,173.0
gene-Saur515_RS01350,host,gene-Saur515_RS01350,132.0,133.0,159.0,52.0,50.0,86.0,81.0,64.0,42.0
gene-Saur515_RS13805,host,gene-Saur515_RS13805,85.0,79.0,95.0,31.0,17.0,34.0,32.0,39.0,23.0
gene-Saur515_RS04460,host,gene-Saur515_RS04460,165.0,175.0,203.0,35.0,27.0,41.0,27.0,26.0,20.0
gene-phage515_00068,phage,gene-phage515_00068,,,,,,,,,
gene-Saur515_RS08760,host,gene-Saur515_RS08760,338.0,417.0,406.0,96.0,95.0,141.0,119.0,108.0,76.0
gene-Saur515_RS04185,host,gene-Saur515_RS04185,45.0,37.0,61.0,22.0,21.0,34.0,27.0,29.0,18.0
gene-Saur515_RS01900,host,gene-Saur515_RS01900,130.0,115.0,142.0,73.0,40.0,101.0,73.0,74.0,31.0
gene-Saur515_RS03245,host,gene-Saur515_RS03245,176.0,140.0,161.0,29.0,29.0,53.0,46.0,33.0,28.0
gene-Saur515_RS02970,host,gene-Saur515_RS02970,350.0,415.0,462.0,76.0,72.0,103.0,143.0,72.0,40.0
gene-Saur515_RS10845,host,gene-Saur515_RS10845,405.0,395.0,497.0,148.0,100.0,170.0,175.0,142.0,68.0
gene-Saur515_RS01810,host,gene-Saur515_RS01810,5.0,9.0,5.0,2.0,0.0,3.0,6.0,3.0,1.0
gene-Saur515_RS01440,host,gene-Saur515_RS01440,135.0,133.0,182.0,46.0,42.0,77.0,83.0,83.0,44.0
gene-Saur515_RS01935,host,budA,632.0,624.0,728.0,260.0,229.0,440.0,429.0,307.0,194.0
gene-Saur515_RS00335,host,gene-Saur515_RS00335,206.0,230.0,270.0,79.0,71.0,107.0,136.0,129.0,50.0
gene-Saur515_RS10495,host,gene-Saur515_RS10495,,,,,,,,,
gene-Saur515_RS13430,host,gene-Saur515_RS13430,1391.0,1441.0,1600.0,433.0,394.0,674.0,690.0,485.0,302.0
gene-Saur515_RS05905,host,rimP,565.0,622.0,620.0,158.0,167.0,238.0,225.0,100.0,100.0
gene-Saur515_RS04955,host,gene-Saur515_RS04955,2357.0,2688.0,2616.0,590.0,628.0,944.0,946.0,587.0,353.0
gene-Saur515_RS10235,host,sdrD,1456.0,1575.0,1485.0,301.0,369.0,561.0,695.0,234.0,305.0
gene-Saur515_RS00390,host,gene-Saur515_RS00390,35.0,48.0,39.0,11.0,14.0,14.0,14.0,11.0,2.0
gene-Saur515_RS11040,host,icd,2121.0,2267.0,2353.0,570.0,565.0,912.0,840.0,632.0,355.0
gene-Saur515_RS12685,host,eap,108.0,117.0,120.0,41.0,30.0,70.0,88.0,56.0,33.0
gene-Saur515_RS07880,host,gene-Saur515_RS07880,97.0,93.0,117.0,42.0,63.0,140.0,192.0,182.0,93.0
gene-Saur515_RS04085,host,gene-Saur515_RS04085,265.0,314.0,281.0,143.0,180.0,224.0,197.0,194.0,106.0
gene-Saur515_RS12250,host,gene-Saur515_RS12250,340.0,369.0,390.0,98.0,90.0,140.0,135.0,87.0,63.0
gene-Saur515_RS00815,host,sirC,184.0,210.0,221.0,97.0,68.0,163.0,176.0,128.0,82.0
gene-Saur515_RS13320,host,blaR1,667.0,726.0,722.0,197.0,195.0,278.0,266.0,212.0,124.0
gene-Saur515_RS07780,host,gene-Saur515_RS07780,794.0,823.0,881.0,397.0,333.0,512.0,556.0,644.0,293.0
gene-Saur515_RS06355,host,mtaB,1238.0,1458.0,1448.0,308.0,339.0,436.0,462.0,285.0,174.0
gene-Saur515_RS00580,host,gene-Saur515_RS00580,8.0,11.0,8.0,1.0,1.0,7.0,4.0,1.0,1.0
gene-Saur515_RS13530,host,gene-Saur515_RS13530,109.0,119.0,121.0,62.0,59.0,99.0,160.0,78.0,59.0
gene-Saur515_RS10295,host,gene-Saur515_RS10295,,,,1105.0,,,1581.0,1002.0,649.0
gene-Saur515_RS04690,host,gene-Saur515_RS04690,576.0,691.0,851.0,172.0,87.0,174.0,151.0,129.0,72.0
gene-Saur515_RS03215,host,gene-Saur515_RS03215,206.0,220.0,234.0,62.0,46.0,59.0,115.0,45.0,25.0
gene-Saur515_RS02420,host,fetB,762.0,767.0,838.0,372.0,322.0,497.0,545.0,557.0,285.0
gene-Saur515_RS00475,host,gene-Saur515_RS00475,130.0,135.0,120.0,36.0,39.0,39.0,49.0,43.0,31.0
gene-Saur515_RS08370,host,gene-Saur515_RS08370,309.0,352.0,366.0,129.0,108.0,167.0,132.0,131.0,72.0
gene-Saur515_RS12055,host,folK,399.0,433.0,502.0,132.0,114.0,148.0,132.0,120.0,57.0
gene-Saur515_RS12970,host,cozEa,1173.0,1358.0,1384.0,409.0,394.0,558.0,540.0,446.0,256.0
gene-Saur515_RS02570,host,bioA,20.0,26.0,27.0,9.0,4.0,14.0,5.0,7.0,4.0
gene-Saur515_RS07315,host,lpl8,85.0,96.0,79.0,14.0,22.0,25.0,23.0,18.0,13.0
gene-Saur515_RS05985,host,gene-Saur515_RS05985,625.0,637.0,592.0,186.0,228.0,308.0,314.0,194.0,134.0
gene-Saur515_RS06455,host,gene-Saur515_RS06455,268.0,283.0,293.0,50.0,55.0,69.0,73.0,60.0,30.0
gene-Saur515_RS12375,host,addA,1377.0,1339.0,1474.0,466.0,490.0,732.0,574.0,253.0,231.0
gene-Saur515_RS11200,host,gene-Saur515_RS11200,,,,990.0,,1564.0,1384.0,939.0,547.0
gene-Saur515_RS13870,host,gene-Saur515_RS13870,93.0,78.0,90.0,51.0,53.0,71.0,174.0,39.0,46.0
gene-Saur515_RS00740,host,gene-Saur515_RS00740,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0
gene-Saur515_RS10610,host,tdcB,2770.0,2634.0,3042.0,,,,,,
gene-Saur515_RS05895,host,gene-Saur515_RS05895,2147.0,2343.0,2304.0,534.0,543.0,817.0,837.0,436.0,335.0
gene-Saur515_RS01540,host,lip1,73.0,80.0,88.0,25.0,34.0,50.0,80.0,58.0,39.0
gene-Saur515_RS01570,host,gene-Saur515_RS01570,6.0,8.0,7.0,2.0,2.0,6.0,3.0,2.0,1.0
gene-Saur515_RS12695,host,gene-Saur515_RS12695,173.0,176.0,218.0,43.0,42.0,71.0,53.0,66.0,30.0
gene-Saur515_RS13360,host,gene-Saur515_RS13360,1362.0,1272.0,1539.0,476.0,407.0,761.0,984.0,684.0,437.0
gene-Saur515_RS02590,host,gene-Saur515_RS02590,22.0,8.0,10.0,1.0,5.0,8.0,7.0,7.0,2.0
gene-Saur515_RS09765,host,gene-Saur515_RS09765,,,,,,,,893.0,
gene-Saur515_RS14265,host,gene-Saur515_RS14265,1187.0,1107.0,1213.0,400.0,389.0,679.0,645.0,489.0,330.0
gene-Saur515_RS00025,host,rbsD,225.0,223.0,235.0,53.0,55.0,71.0,108.0,90.0,44.0
gene-Saur515_RS13300,host,qac,,,,,,,,,
gene-Saur515_RS05815,host,dprA,15.0,15.0,11.0,2.0,1.0,5.0,9.0,3.0,1.0
gene-Saur515_RS09630,host,ribB,281.0,313.0,315.0,74.0,49.0,90.0,60.0,37.0,35.0
gene-Saur515_RS06535,host,gene-Saur515_RS06535,11.0,8.0,9.0,2.0,2.0,2.0,5.0,2.0,0.0
gene-Saur515_RS00490,host,gene-Saur515_RS00490,523.0,610.0,547.0,194.0,249.0,392.0,243.0,188.0,99.0
gene-Saur515_RS02215,host,gene-Saur515_RS02215,1419.0,1721.0,1621.0,592.0,545.0,855.0,799.0,488.0,324.0
gene-phage515_00116,phage,gene-phage515_00116,1792.0,1784.0,1839.0,,,,,,
gene-Saur515_RS02845,host,gene-Saur515_RS02845,510.0,485.0,648.0,168.0,124.0,278.0,267.0,217.0,109.0
gene-Saur515_RS09210,host,gene-Saur515_RS09210,,,,,,,,1056.0,
gene-Saur515_RS08905,host,gene-Saur515_RS08905,976.0,978.0,1041.0,217.0,174.0,329.0,316.0,259.0,127.0
gene-Saur515_RS13640,host,opp4A,3.0,5.0,11.0,2.0,2.0,3.0,1.0,0.0,1.0
gene-Saur515_RS00870,host,gene-Saur515_RS00870,595.0,687.0,699.0,163.0,161.0,252.0,284.0,192.0,121.0
gene-Saur515_RS07035,host,gene-Saur515_RS07035,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
gene-Saur515_RS07955,host,gene-Saur515_RS07955,79.0,66.0,103.0,33.0,32.0,46.0,39.0,35.0,22.0
gene-Saur515_RS08340,host,ftsW,1250.0,1512.0,1575.0,310.0,266.0,433.0,345.0,295.0,142.0
gene-Saur515_RS13205,host,lukH,123.0,159.0,154.0,58.0,56.0,113.0,114.0,69.0,41.0
gene-Saur515_RS00585,host,cap8G,10.0,15.0,12.0,1.0,7.0,6.0,10.0,4.0,2.0
gene-Saur515_RS00505,host,gene-Saur515_RS00505,241.0,254.0,299.0,75.0,95.0,141.0,56.0,71.0,40.0
gene-Saur515_RS04905,host,gene-Saur515_RS04905,1863.0,2017.0,2031.0,622.0,557.0,874.0,721.0,493.0,305.0
gene-Saur515_RS05625,host,coaBC,427.0,499.0,563.0,137.0,124.0,208.0,187.0,145.0,100.0
gene-Saur515_RS06590,host,gene-Saur515_RS06590,2248.0,2451.0,2544.0,641.0,624.0,1058.0,995.0,788.0,465.0
gene-Saur515_RS08065,host,qoxC,,,,,,,,,
gene-Saur515_RS02475,host,gene-Saur515_RS02475,748.0,902.0,874.0,285.0,300.0,393.0,485.0,313.0,172.0
gene-Saur515_RS14305,host,gene-Saur515_RS14305,527.0,420.0,499.0,300.0,278.0,381.0,701.0,347.0,311.0
gene-phage515_00094,phage,prt,488.0,532.0,493.0,,,,,,
gene-Saur515_RS14100,host,gene-Saur515_RS14100,50.0,53.0,80.0,52.0,46.0,42.0,61.0,29.0,28.0
gene-phage515_00091,phage,mbpF,1908.0,2358.0,1816.0,,,,,,
gene-Saur515_RS12620,host,gene-Saur515_RS12620,914.0,968.0,1059.0,268.0,222.0,431.0,380.0,325.0,146.0
gene-Saur515_RS07710,host,efeO,9.0,11.0,14.0,3.0,1.0,7.0,3.0,6.0,2.0
gene-Saur515_RS00440,host,rocD,19.0,24.0,10.0,5.0,4.0,2.0,6.0,4.0,4.0
gene-Saur515_RS03475,host,gene-Saur515_RS03475,,,,,,1622.0,,834.0,638.0
gene-Saur515_RS00730,host,gene-Saur515_RS00730,9.0,7.0,16.0,4.0,2.0,7.0,7.0,3.0,0.0
gene-Saur515_RS07460,host,gene-Saur515_RS07460,29.0,12.0,25.0,4.0,4.0,9.0,5.0,8.0,5.0
gene-Saur515_RS01680,host,manA,,,,1017.0,,1487.0,1581.0,919.0,676.0
gene-Saur515_RS01525,host,hisA,23.0,23.0,32.0,33.0,30.0,35.0,12.0,7.0,6.0
gene-phage515_00197,phage,gene-phage515_00197,,,,,,,,,
gene-Saur515_RS07865,host,gene-Saur515_RS07865,5.0,4.0,5.0,0.0,1.0,2.0,4.0,0.0,2.0
gene-Saur515_RS01605,host,gene-Saur515_RS01605,52.0,67.0,65.0,18.0,12.0,16.0,16.0,16.0,11.0
gene-Saur515_RS00140,host,gene-Saur515_RS00140,14.0,7.0,13.0,3.0,5.0,3.0,7.0,0.0,3.0
gene-Saur515_RS10515,host,gene-Saur515_RS10515,755.0,767.0,778.0,223.0,206.0,322.0,273.0,183.0,126.0
gene-Saur515_RS01670,host,gene-Saur515_RS01670,2174.0,2397.0,2501.0,540.0,512.0,855.0,760.0,499.0,346.0
gene-Saur515_RS10765,host,scpA,83.0,103.0,106.0,22.0,13.0,29.0,28.0,15.0,14.0
gene-Saur515_RS02315,host,gene-Saur515_RS02315,655.0,764.0,752.0,286.0,236.0,414.0,332.0,253.0,180.0
gene-Saur515_RS03795,host,lacG,497.0,625.0,640.0,136.0,153.0,278.0,173.0,131.0,76.0
gene-Saur515_RS05715,host,plsX,2816.0,3031.0,2987.0,1035.0,943.0,,1350.0,885.0,586.0
gene-Saur515_RS07355,host,spn,18.0,13.0,32.0,9.0,12.0,14.0,13.0,10.0,14.0
gene-Saur515_RS07455,host,gene-Saur515_RS07455,6.0,6.0,8.0,0.0,3.0,1.0,2.0,1.0,1.0
gene-Saur515_RS00085,host,tarS,,,,,,,,1058.0,683.0
gene-Saur515_RS03200,host,gene-Saur515_RS03200,1020.0,1285.0,1084.0,259.0,258.0,371.0,356.0,214.0,144.0
gene-Saur515_RS11320,host,gene-Saur515_RS11320,16.0,21.0,9.0,1.0,2.0,4.0,1.0,7.0,1.0
gene-Saur515_RS02395,host,gene-Saur515_RS02395,475.0,469.0,689.0,155.0,126.0,247.0,268.0,260.0,126.0
gene-Saur515_RS07150,host,gene-Saur515_RS07150,100.0,108.0,120.0,50.0,43.0,93.0,131.0,67.0,54.0
gene-Saur515_RS03425,host,femX,1666.0,1885.0,1983.0,409.0,398.0,649.0,536.0,393.0,231.0
gene-Saur515_RS01550,host,icaB,20.0,35.0,34.0,4.0,4.0,10.0,8.0,4.0,5.0
gene-Saur515_RS07605,host,gene-Saur515_RS07605,41.0,46.0,48.0,7.0,14.0,19.0,22.0,33.0,11.0
gene-Saur515_RS03980,host,gene-Saur515_RS03980,199.0,209.0,229.0,78.0,42.0,99.0,78.0,57.0,42.0
gene-Saur515_RS11375,host,gene-Saur515_RS11375,153.0,162.0,142.0,35.0,36.0,51.0,42.0,58.0,21.0
gene-Saur515_RS01310,host,rpmH,,,,1076.0,716.0,1513.0,1525.0,876.0,513.0
gene-Saur515_RS00400,host,gene-Saur515_RS00400,409.0,475.0,426.0,98.0,140.0,177.0,171.0,101.0,82.0
gene-Saur515_RS02470,host,gene-Saur515_RS02470,331.0,355.0,379.0,218.0,231.0,417.0,385.0,302.0,188.0
gene-Saur515_RS03995,host,gene-Saur515_RS03995,603.0,590.0,608.0,191.0,209.0,317.0,250.0,202.0,113.0
gene-Saur515_RS11875,host,gene-Saur515_RS11875,244.0,253.0,279.0,74.0,51.0,101.0,80.0,67.0,40.0
gene-Saur515_RS07495,host,gene-Saur515_RS07495,458.0,512.0,506.0,133.0,145.0,210.0,235.0,223.0,114.0
gene-Saur515_RS02810,host,gene-Saur515_RS02810,926.0,803.0,1152.0,489.0,351.0,755.0,613.0,828.0,380.0
gene-Saur515_RS06205,host,gene-Saur515_RS06205,30.0,31.0,25.0,13.0,10.0,20.0,19.0,9.0,13.0
gene-phage515_00092,phage,mbpE,71.0,61.0,55.0,193.0,225.0,318.0,,,
gene-Saur515_RS07010,host,gene-Saur515_RS07010,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0
gene-Saur515_RS06880,host,gene-Saur515_RS06880,8.0,3.0,7.0,5.0,1.0,11.0,11.0,5.0,5.0
gene-Saur515_RS03810,host,gene-Saur515_RS03810,349.0,354.0,418.0,109.0,109.0,135.0,114.0,130.0,58.0
gene-Saur515_RS09025,host,cdaA,981.0,1198.0,1150.0,321.0,249.0,427.0,388.0,296.0,176.0
gene-Saur515_RS07335,host,lpl4,36.0,40.0,32.0,8.0,5.0,13.0,19.0,4.0,11.0
gene-Saur515_RS06905,host,gene-Saur515_RS06905,2.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0
gene-Saur515_RS06665,host,brxB,1081.0,1307.0,1299.0,266.0,264.0,472.0,371.0,288.0,156.0
gene-Saur515_RS07600,host,rpsF,,,,954.0,867.0,1211.0,,1067.0,611.0
gene-Saur515_RS08935,host,gene-Saur515_RS08935,1480.0,1591.0,1675.0,381.0,341.0,686.0,625.0,572.0,291.0
gene-Saur515_RS03605,host,rpmJ,1733.0,1771.0,1928.0,540.0,443.0,671.0,759.0,370.0,312.0
gene-phage515_00077,phage,gene-phage515_00077,85.0,109.0,98.0,333.0,302.0,410.0,1512.0,747.0,612.0
gene-Saur515_RS11315,host,gene-Saur515_RS11315,38.0,31.0,34.0,7.0,4.0,6.0,5.0,5.0,5.0
gene-Saur515_RS03815,host,gene-Saur515_RS03815,802.0,783.0,852.0,427.0,405.0,529.0,576.0,562.0,352.0
gene-Saur515_RS01520,host,hisH,19.0,21.0,21.0,14.0,19.0,39.0,7.0,4.0,6.0
gene-Saur515_RS13315,host,blaI,356.0,386.0,442.0,126.0,126.0,186.0,152.0,129.0,89.0
gene-Saur515_RS05790,host,gene-Saur515_RS05790,259.0,315.0,267.0,95.0,95.0,119.0,92.0,70.0,30.0
gene-Saur515_RS08970,host,cls,1147.0,1357.0,1315.0,352.0,380.0,581.0,565.0,411.0,255.0
gene-Saur515_RS13570,host,gene-Saur515_RS13570,118.0,105.0,106.0,71.0,73.0,94.0,174.0,57.0,72.0
gene-Saur515_RS12190,host,traP,,3186.0,,1017.0,807.0,1423.0,1055.0,953.0,491.0
gene-Saur515_RS02295,host,gene-Saur515_RS02295,1607.0,1511.0,1879.0,678.0,497.0,1250.0,,,
gene-Saur515_RS02040,host,gene-Saur515_RS02040,64.0,55.0,56.0,18.0,28.0,23.0,25.0,24.0,9.0
gene-Saur515_RS09335,host,gene-Saur515_RS09335,,,,,,,,,
gene-Saur515_RS11995,host,gene-Saur515_RS11995,749.0,744.0,809.0,220.0,184.0,329.0,295.0,128.0,93.0
gene-Saur515_RS02500,host,gene-Saur515_RS02500,844.0,968.0,977.0,153.0,146.0,239.0,277.0,180.0,112.0
gene-Saur515_RS01030,host,gene-Saur515_RS01030,53.0,38.0,60.0,16.0,28.0,30.0,28.0,34.0,9.0
gene-Saur515_RS13705,host,hfq,225.0,203.0,243.0,56.0,61.0,96.0,80.0,80.0,45.0
gene-Saur515_RS11790,host,brnQ,1672.0,1957.0,1879.0,307.0,271.0,480.0,559.0,399.0,217.0
gene-Saur515_RS08625,host,phoU,35.0,21.0,33.0,7.0,5.0,9.0,11.0,7.0,8.0
gene-Saur515_RS11925,host,gene-Saur515_RS11925,1239.0,1433.0,1377.0,482.0,446.0,677.0,649.0,356.0,232.0
gene-Saur515_RS01185,host,adsA,575.0,690.0,642.0,155.0,159.0,201.0,234.0,145.0,89.0
gene-Saur515_RS12045,host,folP,229.0,239.0,267.0,68.0,53.0,102.0,108.0,72.0,44.0
gene-Saur515_RS00130,host,gene-Saur515_RS00130,7.0,8.0,6.0,3.0,2.0,4.0,4.0,4.0,2.0
gene-Saur515_RS01750,host,gene-Saur515_RS01750,215.0,206.0,220.0,52.0,53.0,97.0,88.0,75.0,43.0
gene-Saur515_RS10070,host,gene-Saur515_RS10070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gene-Saur515_RS12815,host,gene-Saur515_RS12815,21.0,20.0,22.0,10.0,8.0,13.0,9.0,2.0,9.0
gene-Saur515_RS10230,host,sdrE,287.0,284.0,278.0,46.0,43.0,85.0,99.0,31.0,28.0
gene-Saur515_RS08385,host,gene-Saur515_RS08385,374.0,403.0,465.0,87.0,102.0,137.0,135.0,132.0,61.0
gene-Saur515_RS04855,host,gene-Saur515_RS04855,2044.0,2588.0,2363.0,486.0,463.0,675.0,1007.0,521.0,345.0
gene-Saur515_RS03775,host,lacC,260.0,219.0,248.0,58.0,51.0,103.0,101.0,54.0,37.0
gene-Saur515_RS09640,host,gene-Saur515_RS09640,487.0,477.0,484.0,155.0,184.0,340.0,350.0,359.0,172.0
gene-Saur515_RS09460,host,kdpA,4.0,8.0,8.0,4.0,3.0,6.0,2.0,0.0,2.0
gene-Saur515_RS04220,host,gene-Saur515_RS04220,317.0,341.0,357.0,108.0,80.0,148.0,125.0,123.0,62.0
gene-Saur515_RS12080,host,gene-Saur515_RS12080,76.0,90.0,86.0,19.0,19.0,33.0,60.0,21.0,29.0
gene-Saur515_RS05585,host,carB,2145.0,2754.0,2134.0,729.0,762.0,705.0,969.0,331.0,354.0
gene-Saur515_RS03465,host,gene-Saur515_RS03465,32.0,23.0,33.0,7.0,3.0,6.0,11.0,4.0,2.0
gene-Saur515_RS13275,host,gene-Saur515_RS13275,233.0,278.0,294.0,72.0,51.0,102.0,82.0,79.0,34.0
gene-Saur515_RS12995,host,gene-Saur515_RS12995,1721.0,1807.0,1804.0,431.0,427.0,720.0,721.0,569.0,301.0
gene-Saur515_RS10500,host,gene-Saur515_RS10500,225.0,258.0,281.0,65.0,46.0,97.0,93.0,93.0,52.0
gene-Saur515_RS08845,host,gene-Saur515_RS08845,285.0,332.0,305.0,94.0,74.0,162.0,94.0,79.0,43.0
gene-Saur515_RS00990,host,gene-Saur515_RS00990,124.0,147.0,151.0,49.0,47.0,76.0,76.0,63.0,38.0
gene-Saur515_RS09010,host,gene-Saur515_RS09010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gene-Saur515_RS13095,host,gene-Saur515_RS13095,217.0,227.0,276.0,81.0,45.0,111.0,103.0,77.0,38.0
gene-Saur515_RS14190,host,gene-Saur515_RS14190,59.0,89.0,81.0,22.0,34.0,54.0,48.0,29.0,25.0
gene-Saur515_RS13155,host,gene-Saur515_RS13155,1929.0,2210.0,2131.0,678.0,606.0,991.0,919.0,598.0,355.0
gene-phage515_00186,phage,gene-phage515_00186,,,,,,,,,
gene-Saur515_RS01055,host,gene-Saur515_RS01055,35.0,21.0,34.0,11.0,2.0,9.0,18.0,7.0,3.0
gene-Saur515_RS10145,host,gene-Saur515_RS10145,282.0,351.0,365.0,72.0,60.0,117.0,96.0,74.0,48.0
gene-Saur515_RS07450,host,gene-Saur515_RS07450,8.0,18.0,20.0,2.0,7.0,16.0,14.0,11.0,5.0
gene-Saur515_RS04715,host,gene-Saur515_RS04715,722.0,693.0,806.0,294.0,269.0,469.0,393.0,339.0,169.0
gene-Saur515_RS04970,host,tagD,524.0,571.0,566.0,210.0,207.0,314.0,192.0,197.0,109.0
gene-Saur515_RS13025,host,pepF,,,,,,1573.0,1454.0,767.0,574.0
gene-Saur515_RS12890,host,gene-Saur515_RS12890,4.0,3.0,6.0,1.0,0.0,3.0,1.0,0.0,2.0
gene-phage515_00008,phage,gene-phage515_00008,953.0,1239.0,991.0,,,,,,
gene-Saur515_RS06530,host,comGD,3.0,8.0,6.0,1.0,2.0,3.0,3.0,3.0,2.0
gene-Saur515_RS11430,host,gene-Saur515_RS11430,509.0,485.0,520.0,101.0,95.0,137.0,149.0,106.0,77.0
gene-Saur515_RS09555,host,crcB,128.0,157.0,172.0,24.0,23.0,35.0,38.0,16.0,22.0
gene-Saur515_RS03145,host,gene-Saur515_RS03145,1083.0,1137.0,1164.0,216.0,237.0,326.0,337.0,227.0,119.0
gene-Saur515_RS03155,host,gene-Saur515_RS03155,27.0,17.0,22.0,6.0,5.0,6.0,8.0,8.0,5.0
gene-Saur515_RS00525,host,gene-Saur515_RS00525,1346.0,1459.0,1512.0,179.0,198.0,360.0,286.0,227.0,112.0
gene-Saur515_RS01385,host,vraH,7.0,15.0,16.0,2.0,0.0,1.0,6.0,0.0,1.0
gene-Saur515_RS05405,host,arcC,53.0,57.0,52.0,9.0,10.0,15.0,22.0,27.0,22.0
gene-Saur515_RS02720,host,nirB,,,,,,,1403.0,1015.0,
gene-Saur515_RS04710,host,gene-Saur515_RS04710,250.0,269.0,286.0,74.0,76.0,88.0,118.0,73.0,43.0
gene-Saur515_RS07885,host,gene-Saur515_RS07885,1569.0,1593.0,1699.0,276.0,258.0,526.0,512.0,467.0,223.0
gene-Saur515_RS02730,host,cobA,,,,,,,1068.0,978.0,628.0
gene-Saur515_RS13650,host,gene-Saur515_RS13650,8.0,9.0,15.0,1.0,2.0,4.0,5.0,2.0,1.0
gene-Saur515_RS09985,host,gene-Saur515_RS09985,2112.0,2130.0,2222.0,791.0,755.0,1198.0,988.0,629.0,458.0
gene-Saur515_RS09525,host,sigB,2853.0,,3257.0,975.0,861.0,1415.0,1112.0,,659.0
gene-Saur515_RS04810,host,gene-Saur515_RS04810,1016.0,1139.0,1118.0,334.0,334.0,545.0,403.0,344.0,205.0
gene-Saur515_RS13325,host,blaZ,909.0,974.0,942.0,351.0,289.0,517.0,593.0,473.0,254.0
