Geneid,Entity,Symbol,5_R1,5_R2,5_R3,15_R1,15_R2,15_R3,30_R1,30_R2,30_R3,Temporal_Class
gene-Saur515_RS12680,host,gene-Saur515_RS12680,2.70805020110221,3.044522437723423,2.6390573296152584,2.0794415416798357,2.1972245773362196,2.3978952727983707,2.4849066497880004,1.791759469228055,1.9459101490553132,early
gene-Saur515_RS03030,host,gene-Saur515_RS03030,5.673323267171493,5.886104031450156,5.8664680569332965,4.890349128221754,4.672828834461906,5.278114659230517,5.267858159063328,4.700480365792417,4.532599493153256,early
gene-phage515_00062,phage,rbn,8.394347361417392,8.508757712595136,8.372629740224884,9.501217335324483,9.632072452548218,9.913487387114461,10.14533508864411,9.944437538865083,9.516647908551128,middle
gene-Saur515_RS13390,host,gene-Saur515_RS13390,5.517452896464707,5.54907608489522,5.796057750765372,4.48863636973214,4.007333185232471,4.875197323201151,4.990432586778736,4.8283137373023015,4.204692619390966,early
gene-Saur515_RS02030,host,gene-Saur515_RS02030,6.75110146893676,6.810142450115136,6.86171134048073,5.375278407684165,5.4116460518550396,5.84354441703136,6.222576268071369,6.093569770045136,5.442417710521793,early
gene-phage515_00019,phage,gene-phage515_00019,8.646816959209742,8.787830829258759,8.795582216956426,7.5883236773352225,7.51425465281641,8.099554282376364,7.8351837552667485,7.687997166393016,7.23561914106675,early
gene-Saur515_RS02920,host,gene-Saur515_RS02920,2.772588722239781,2.5649493574615367,2.9444389791664403,1.0986122886681098,2.1972245773362196,1.3862943611198906,1.3862943611198906,2.3978952727983707,1.0986122886681098,early
gene-phage515_00204,phage,nadV,8.969032850034301,9.196748418456716,8.951958168569265,10.31877096958163,10.412922209355978,10.69901079971294,10.855666527972762,10.409190075603348,10.100656670078102,middle
gene-Saur515_RS08260,host,gene-Saur515_RS08260,4.997212273764115,5.0369526024136295,5.298317366548036,4.276666119016055,3.7612001156935624,4.672828834461906,4.418840607796598,3.8918202981106265,3.58351893845611,early
gene-Saur515_RS13975,host,gene-Saur515_RS13975,6.259581464064923,6.12029741895095,6.284134161070802,5.71042701737487,5.564520407322694,5.921578419643816,6.858565034791365,5.384495062789089,5.683579767338681,middle
gene-Saur515_RS05375,host,gene-Saur515_RS05375,3.9512437185814275,3.9889840465642745,4.276666119016055,3.1780538303479458,2.6390573296152584,4.007333185232471,3.4965075614664802,3.1354942159291497,3.091042453358316,early
gene-Saur515_RS05040,host,mnhE2,4.343805421853684,4.31748811353631,4.672828834461906,3.2188758248682006,3.1780538303479458,3.6109179126442243,3.4011973816621555,3.58351893845611,2.8903717578961645,early
gene-Saur515_RS03400,host,sarV,5.8944028342648505,5.924255797414532,6.1224928095143865,5.5134287461649825,5.003946305945459,6.095824562432225,6.198478716492308,6.016157159698354,5.5254529391317835,middle
gene-Saur515_RS08495,host,gene-Saur515_RS08495,6.932447891572509,6.837332814685591,7.072421900537371,5.840641657373398,5.700443573390687,6.498282149476434,6.212606095751519,6.068425588244111,5.3981627015177525,early
gene-Saur515_RS04600,host,gene-Saur515_RS04600,5.25227342804663,5.365976015021851,5.402677381872279,3.970291913552122,3.9889840465642745,4.477336814478207,4.553876891600541,3.7376696182833684,3.6109179126442243,early
gene-Saur515_RS01825,host,gene-Saur515_RS01825,4.442651256490317,4.382026634673881,4.406719247264253,3.4965075614664802,3.1780538303479458,3.8501476017100584,3.6635616461296463,3.7376696182833684,3.1354942159291497,early
gene-Saur515_RS00410,host,mupG,4.406719247264253,4.248495242049359,4.634728988229636,2.8903717578961645,3.1354942159291497,3.6635616461296463,3.828641396489095,3.871201010907891,2.9444389791664403,early
gene-phage515_00205,phage,gene-phage515_00205,7.459914766241105,7.578656850594762,7.509883061154913,7.580189417944541,7.427738840532894,7.826842098158293,7.014814351275545,7.094234845924755,6.520621127558696,middle
gene-phage515_00230,phage,gene-phage515_00230,7.776954403322442,7.86940171257709,7.918264686095274,6.584791392385716,6.484635235635252,7.123672785204607,6.925595197110468,6.580639137284949,6.192362489474872,early
gene-Saur515_RS09060,host,gene-Saur515_RS09060,4.804021044733257,4.727387818712341,5.030437921392435,3.9512437185814275,3.6888794541139363,4.442651256490317,4.060443010546419,4.8283137373023015,3.7612001156935624,early
gene-Saur515_RS09980,host,pde2,6.617402977974478,6.727431724850855,6.785587645007929,5.805134968916488,5.62040086571715,6.206575926724928,5.849324779946859,5.6240175061873385,5.099866427824199,early
gene-Saur515_RS01075,host,gene-Saur515_RS01075,4.454347296253507,3.9512437185814275,4.2626798770413155,2.8903717578961645,2.3978952727983707,3.5553480614894135,2.70805020110221,3.1354942159291497,2.1972245773362196,early
gene-Saur515_RS01620,host,sasA,6.7580945044277305,6.70808408385307,6.799055862058796,5.517452896464707,5.497168225293202,6.075346031088684,6.210600077024653,5.5134287461649825,5.288267030694535,early
gene-Saur515_RS06885,host,gene-Saur515_RS06885,1.791759469228055,1.9459101490553132,2.70805020110221,1.0986122886681098,1.3862943611198906,1.791759469228055,1.791759469228055,1.791759469228055,1.6094379124341003,early
gene-Saur515_RS09725,host,gene-Saur515_RS09725,7.696212639346407,7.85243908535751,7.862497197230545,6.703188113240863,6.4425401664681985,7.013915474810528,6.956545443151569,6.625392368007956,6.028278520230698,early
gene-Saur515_RS03875,host,mnhG1,6.513230110912307,6.656726524178391,6.68586094706836,5.814130531825066,5.7899601708972535,6.274762021241939,5.981414211254481,5.720311776607412,5.123963979403259,early
gene-Saur515_RS04205,host,gene-Saur515_RS04205,3.912023005428146,3.7612001156935624,3.9889840465642745,2.772588722239781,2.833213344056216,2.5649493574615367,2.70805020110221,1.791759469228055,2.302585092994046,early
gene-phage515_00044,phage,mbpP,7.66105638236183,7.737616282857904,7.516977224604321,8.941676305360163,9.035272443893536,9.316140790862395,9.452894316810216,9.226508953137767,8.7879833961978,middle
gene-Saur515_RS11265,host,obgE,6.927557906278317,7.01211529430638,7.05444965813294,5.849324779946859,5.749392985908253,6.234410725718371,6.126869184114185,5.808142489980444,5.303304908059076,early
gene-Saur515_RS08075,host,qoxA,9.547383873965687,9.588845298501564,9.62661352880094,8.304742269640771,8.2960476427647,8.773848885262895,8.640472207576408,8.318010277546872,7.798523053625206,early
gene-Saur515_RS14385,host,gene-Saur515_RS14385,6.406879986069314,6.408528791059498,6.470799503782602,5.480638923341991,5.537334267018537,6.129050210060545,6.021023349349527,5.752572638825633,5.308267697401205,early
gene-Saur515_RS13215,host,gene-Saur515_RS13215,3.4339872044851463,3.6109179126442243,3.6888794541139363,2.6390573296152584,2.0794415416798357,2.833213344056216,2.4849066497880004,1.791759469228055,1.0986122886681098,early
gene-Saur515_RS09190,host,gene-Saur515_RS09190,6.734591659972948,6.895682697747868,7.00850518208228,4.983606621708336,4.718498871295094,5.293304824724492,5.318119993844216,5.159055299214529,4.382026634673881,early
gene-Saur515_RS09975,host,gene-Saur515_RS09975,6.6293632534374485,6.60934924316738,6.698268054115413,5.631211781821365,5.459585514144159,6.059123195581797,5.855071922202427,5.6937321388027,5.1647859739235145,early
gene-Saur515_RS10730,host,gene-Saur515_RS10730,6.947937068614969,7.052721049232323,7.10002716662926,5.579729825986222,5.438079308923196,6.035481432524756,6.16541785423142,5.7745515455444085,5.123963979403259,early
gene-Saur515_RS07700,host,gene-Saur515_RS07700,3.258096538021482,3.367295829986474,3.6635616461296463,1.9459101490553132,1.9459101490553132,1.9459101490553132,2.70805020110221,2.0794415416798357,1.0986122886681098,early
gene-Saur515_RS12635,host,gene-Saur515_RS12635,7.186901020411631,7.347943823148687,7.421177528595393,6.352629396319567,6.333279628139691,6.761572768804055,6.663132695990803,6.70808408385307,6.100318952020064,early
gene-Saur515_RS07560,host,gene-Saur515_RS07560,4.836281906951478,5.043425116919247,5.220355825078324,3.912023005428146,3.8501476017100584,4.477336814478207,4.624972813284271,4.290459441148391,4.007333185232471,early
gene-Saur515_RS00830,host,gene-Saur515_RS00830,7.122059881629142,7.261927092702751,7.289610521451167,6.077642243349034,5.940171252720432,6.300785794663244,6.444131256700441,6.349138991379798,5.703782474656201,early
gene-phage515_00095,phage,pro,5.313205979041787,5.1647859739235145,5.147494476813453,7.953669778649798,8.394347361417392,8.58876938990546,11.525061524189727,10.16708182945882,10.62186378714185,middle
gene-Saur515_RS03760,host,gene-Saur515_RS03760,5.736572297479192,5.802118375377063,5.926926025970411,4.532599493153256,4.060443010546419,5.043425116919247,4.897839799950911,4.852030263919617,4.290459441148391,early
gene-Saur515_RS01730,host,arcD,3.8501476017100584,3.8066624897703196,3.9318256327243257,3.258096538021482,3.4011973816621555,3.4965075614664802,3.4657359027997265,3.2188758248682006,2.70805020110221,early
gene-Saur515_RS12740,host,sea,6.777646593635117,6.907755278982137,6.855408798609928,5.713732805509369,5.6240175061873385,6.198478716492308,6.1463292576688975,5.993961427306569,5.351858133476067,early
gene-Saur515_RS14245,host,gene-Saur515_RS14245,2.0794415416798357,2.302585092994046,2.0794415416798357,0.0,1.6094379124341003,1.0986122886681098,1.6094379124341003,1.3862943611198906,1.3862943611198906,early
gene-Saur515_RS10420,host,radA,7.095893221097532,7.1284959456800365,7.193685818395112,6.030685260261263,5.932245187448011,6.289715570908998,6.194405391104672,5.840641657373398,5.389071729816501,early
gene-Saur515_RS01775,host,nsaR,6.434546518787453,6.354370040797351,6.499787040655854,5.2574953720277815,5.10594547390058,5.545177444479562,5.594711379601839,5.209486152841421,4.8283137373023015,early
gene-Saur515_RS04170,host,gene-Saur515_RS04170,5.393627546352362,5.484796933490655,5.44673737166631,4.07753744390572,4.204692619390966,4.276666119016055,4.6443908991413725,4.454347296253507,3.9318256327243257,early
gene-Saur515_RS02875,host,gene-Saur515_RS02875,7.3727463664043285,7.4133673356952405,7.52456122628536,6.366470447731438,6.063785208687608,6.774223886357614,6.682108597449809,6.79346613258001,6.154858094016418,early
gene-Saur515_RS09235,host,gene-Saur515_RS09235,7.7025561132685825,7.826443135456014,7.848543482456679,6.641182169740591,6.601230118728877,7.05444965813294,7.135687347028144,7.171656822768514,6.436150368369428,early
gene-Saur515_RS14225,host,gene-Saur515_RS14225,2.3978952727983707,2.9444389791664403,2.995732273553991,1.3862943611198906,1.6094379124341003,2.0794415416798357,1.3862943611198906,1.3862943611198906,1.0986122886681098,early
gene-Saur515_RS09615,host,gene-Saur515_RS09615,5.123963979403259,5.123963979403259,5.298317366548036,3.970291913552122,3.6635616461296463,4.2626798770413155,4.0943445622221,4.2626798770413155,3.5553480614894135,early
gene-Saur515_RS13720,host,gene-Saur515_RS13720,9.199380531739841,9.517825071724143,9.27818591887125,7.443078374348516,7.584773077612199,7.822444729489319,8.15248607578024,7.381501894506707,7.1569563646156364,early
gene-Saur515_RS13510,host,gene-Saur515_RS13510,6.091309882077698,6.0112671744041615,6.054439346269371,5.288267030694535,5.209486152841421,5.66988092298052,6.133398042996649,5.424950017481403,5.298317366548036,middle
gene-phage515_00015,phage,gene-phage515_00015,7.843064016692054,7.926241523170962,8.0040315078527,6.565264970035361,6.459904454377535,7.095064377287131,6.9411900550683745,6.591673732008658,6.194405391104672,early
gene-Saur515_RS10465,host,aroC,5.8664680569332965,5.91350300563827,5.924255797414532,4.543294782270004,4.343805421853684,4.74493212836325,4.6913478822291435,4.204692619390966,3.8918202981106265,early
gene-Saur515_RS11465,host,gene-Saur515_RS11465,5.204006687076795,5.247024072160486,5.393627546352362,3.6888794541139363,3.6888794541139363,4.174387269895637,4.605170185988092,4.406719247264253,3.7376696182833684,early
gene-Saur515_RS05660,host,rlmN,6.932447891572509,6.9865664594064265,7.040536390215956,5.921578419643816,5.834810737062605,6.345636360828596,6.169610732491456,5.4510384535657,5.303304908059076,early
gene-Saur515_RS14005,host,pckA,6.897704943128636,6.983789965258135,6.983789965258135,5.030437921392435,5.420534999272286,5.849324779946859,5.814130531825066,5.556828061699537,4.897839799950911,early
gene-Saur515_RS11710,host,gene-Saur515_RS11710,5.37989735354046,5.60947179518496,5.541263545158426,4.007333185232471,4.31748811353631,4.59511985013459,4.31748811353631,4.30406509320417,3.871201010907891,early
gene-Saur515_RS06060,host,mutL,6.860663671448287,6.897704943128636,6.843749949006225,5.3981627015177525,5.389071729816501,5.703782474656201,5.75890177387728,4.941642422609304,4.770684624465665,early
gene-Saur515_RS08245,host,gene-Saur515_RS08245,9.284148299120902,9.331938343723671,9.33229248272693,8.148445666243235,8.061802274538348,8.493105395887147,8.381831553485561,7.856319571406588,7.463936604468925,early
gene-Saur515_RS08540,host,cspA,8.439880088313567,8.65956043270316,8.864605368075784,7.3783837129967145,7.4067107301776405,7.906915488678587,8.175547596021026,7.566311014772463,7.501634457883413,early
gene-Saur515_RS05695,host,gene-Saur515_RS05695,7.0431599159883405,7.0431599159883405,7.099201743553092,5.771441123130016,5.5909869805108565,6.1463292576688975,6.077642243349034,5.857933154483459,5.402677381872279,early
gene-Saur515_RS06855,host,gene-Saur515_RS06855,3.5263605246161616,3.367295829986474,3.8918202981106265,3.2188758248682006,2.9444389791664403,3.6375861597263857,3.912023005428146,3.5263605246161616,2.8903717578961645,middle
gene-Saur515_RS09905,host,ezrA,8.819813136232225,8.866722667194098,8.892473968347087,7.401231264413015,7.3864708488298945,7.946263643580541,7.803026643632217,7.452402451223638,7.002155954403621,early
gene-phage515_00167,phage,gene-phage515_00167,7.471363088187097,7.59337419312129,7.432483807917119,8.931948346431495,9.003193193746572,9.335474102732949,9.091669442258505,8.605020901781758,8.493719835230594,middle
gene-Saur515_RS11880,host,tmk,5.755742213586912,5.877735781779639,6.0063531596017325,4.564348191467836,4.406719247264253,4.672828834461906,4.6443908991413725,4.477336814478207,3.871201010907891,early
gene-Saur515_RS09730,host,trmB,6.9584483932976555,7.105786129481271,7.149131598557407,5.840641657373398,5.736572297479192,6.349138991379798,6.118097198041348,5.814130531825066,5.4116460518550396,early
gene-Saur515_RS04495,host,gene-Saur515_RS04495,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,early
gene-Saur515_RS05480,host,mraY,6.902742737158593,6.967909201801884,6.9411900550683745,5.802118375377063,5.730099782973574,6.182084906716632,5.948034989180646,5.583496308781699,5.043425116919247,early
gene-Saur515_RS04890,host,gene-Saur515_RS04890,6.79794041297493,6.966024187106113,7.071573364211532,5.351858133476067,5.220355825078324,5.75890177387728,6.089044875446846,5.777652323222656,5.159055299214529,early
gene-Saur515_RS13740,host,ytkD,3.6109179126442243,3.8918202981106265,4.127134385045092,3.295836866004329,3.091042453358316,3.4011973816621555,2.9444389791664403,2.4849066497880004,2.302585092994046,early
gene-phage515_00126,phage,gene-phage515_00126,7.591861714889934,7.772331575169614,7.636752112435779,9.27199975236291,9.42843117965374,9.743670851082243,10.538131297472674,9.892072649720829,9.766234959109752,middle
gene-Saur515_RS12235,host,gene-Saur515_RS12235,7.491087593534876,7.498315870766981,7.555381944240273,6.135564891081739,6.082218910376446,6.598509028614515,6.380122536899765,5.834810737062605,5.634789603169249,early
gene-Saur515_RS02860,host,gene-Saur515_RS02860,4.709530201312334,4.820281565605037,4.976733742420574,3.871201010907891,3.912023005428146,3.828641396489095,3.9889840465642745,3.5553480614894135,2.9444389791664403,early
gene-Saur515_RS01430,host,bstA,4.219507705176107,4.060443010546419,4.418840607796598,3.8066624897703196,3.258096538021482,3.9512437185814275,4.007333185232471,4.127134385045092,3.258096538021482,early
gene-Saur515_RS10430,host,gene-Saur515_RS10430,7.282761179605593,7.37650812632622,7.37650812632622,5.961005339623274,5.8888779583328805,6.418364935936212,6.2766434893416445,5.958424693029782,5.583496308781699,early
gene-Saur515_RS02465,host,gene-Saur515_RS02465,5.986452005284438,6.089044875446846,6.113682179832232,5.480638923341991,5.752572638825633,6.1779441140506,6.111467339502679,6.0063531596017325,5.54907608489522,middle
